output_feature,source_feature,source_table,table_index,table_alias,source_feature_count,is_duplicate_source_name,is_output_renamed,rename_reason
stddev_amt_event_type_repay_all,stddev_amt_event_type_repay_all,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_22pip_heavy_cross_info_df_feature,24,t25,1,False,False,
min_amt_channel_hb,min_amt_channel_hb,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_22pip_heavy_cross_info_df_feature,24,t25,1,False,False,
last_amt_channel_hb_microcredit_lv1_all,last_amt_channel_hb_microcredit_lv1_all,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_22pip_heavy_cross_info_df_feature,24,t25,1,False,False,
div_amt_event_type_repay_loan,div_amt_event_type_repay_loan,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_22pip_heavy_cross_info_df_feature,24,t25,1,False,False,
stddev_day_diff_event_type_repay_all,stddev_day_diff_event_type_repay_all,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_22pip_heavy_cross_info_df_feature,24,t25,1,False,False,
median_amt_event_result_1_all,median_amt_event_result_1_all,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_22pip_heavy_cross_info_df_feature,24,t25,1,False,False,
median_amt_event_result_1_event_type_repay_recent_30,median_amt_event_result_1_event_type_repay_recent_30,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_22pip_heavy_cross_info_df_feature,24,t25,1,False,False,
n_unique_event_type_day_diff_shift1_event_type_loan,n_unique_event_type_day_diff_shift1_event_type_loan,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_22pip_heavy_cross_info_df_feature,24,t25,1,False,False,
stddev_amt_event_type_repay_event_result_1_recent_180,stddev_amt_event_type_repay_event_result_1_recent_180,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_22pip_heavy_cross_info_df_feature,24,t25,1,False,False,
day_diff_shift1_n_unique_all,day_diff_shift1_n_unique_all,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_22pip_heavy_cross_info_df_feature,24,t25,1,False,False,
first_day_diff_event_result_1_all,first_day_diff_event_result_1_all,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_22pip_heavy_cross_info_df_feature,24,t25,1,False,False,
n_unique_day_diff_shift1_event_type_loan,n_unique_day_diff_shift1_event_type_loan,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_22pip_heavy_cross_info_df_feature,24,t25,1,False,False,
cnt_type_light_uid_recent_days_30,cnt_type_light_uid_recent_days_30,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_22pip_heavy_cross_info_df_feature,24,t25,1,False,False,
cnt_event_type_credit_event_result_1_all,cnt_event_type_credit_event_result_1_all,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_22pip_heavy_cross_info_df_feature,24,t25,1,False,False,
cnt_event_type_repay_event_result_1_all,cnt_event_type_repay_event_result_1_all,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_22pip_heavy_cross_info_df_feature,24,t25,1,False,False,
max_amt_event_type_repay_recent_60,max_amt_event_type_repay_recent_60,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_22pip_heavy_cross_info_df_feature,24,t25,1,False,False,
sum_day_diff_shift1_event_type_loan_all,sum_day_diff_shift1_event_type_loan_all,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_22pip_heavy_cross_info_df_feature,24,t25,1,False,False,
median_amt_event_type_loan_recent_180,median_amt_event_type_loan_recent_180,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_22pip_heavy_cross_info_df_feature,24,t25,1,False,False,
n_unique_other_info_event_type_credit,n_unique_other_info_event_type_credit,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_22pip_heavy_cross_info_df_feature,24,t25,1,False,False,
sum_day_diff_type_heavy_all,sum_day_diff_type_heavy_all,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_22pip_heavy_cross_info_df_feature,24,t25,1,False,False,
cnt_event_result_1_uid_recent_days_120,cnt_event_result_1_uid_recent_days_120,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_22pip_heavy_cross_info_df_feature,24,t25,1,False,False,
median_amt_channel_hb_microcredit_lv1_all,median_amt_channel_hb_microcredit_lv1_all,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_22pip_heavy_cross_info_df_feature,24,t25,1,False,False,
last_day_diff_event_result_0_event_type_loan_all,last_day_diff_event_result_0_event_type_loan_all,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_22pip_heavy_cross_info_df_feature,24,t25,1,False,False,
max_amt_other_info_manual_repay,max_amt_other_info_manual_repay,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_22pip_heavy_cross_info_df_feature,24,t25,1,False,False,
last_event_type_day_diff_shift1_event_type_repay_all,last_event_type_day_diff_shift1_event_type_repay_all,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_22pip_heavy_cross_info_df_feature,24,t25,1,False,False,
max_amt_type_light,max_amt_type_light,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_22pip_heavy_cross_info_df_feature,24,t25,1,False,False,
min_amt_event_type_credit_event_result_1,min_amt_event_type_credit_event_result_1,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_22pip_heavy_cross_info_df_feature,24,t25,1,False,False,
day_diff_last_repay_loan,day_diff_last_repay_loan,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_22pip_heavy_cross_info_df_feature,24,t25,1,False,False,
std_amt_channel_hb,std_amt_channel_hb,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_22pip_heavy_cross_info_df_feature,24,t25,1,False,False,
first_day_diff_event_result_0_event_type_loan_all,first_day_diff_event_result_0_event_type_loan_all,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_22pip_heavy_cross_info_df_feature,24,t25,1,False,False,
cnt_other_info_cash_uid_recent_days_30,cnt_other_info_cash_uid_recent_days_30,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_22pip_heavy_cross_info_df_feature,24,t25,1,False,False,
max_amt_other_info_auto_deduct,max_amt_other_info_auto_deduct,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_22pip_heavy_cross_info_df_feature,24,t25,1,False,False,
cnt_other_info_manual_repay_uid_recent_days_90,cnt_other_info_manual_repay_uid_recent_days_90,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_22pip_heavy_cross_info_df_feature,24,t25,1,False,False,
cnt_other_info_auto_deduct_uid_recent_days_540,cnt_other_info_auto_deduct_uid_recent_days_540,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_22pip_heavy_cross_info_df_feature,24,t25,1,False,False,
stddev_day_diff_shift1_event_type_repay_all,stddev_day_diff_shift1_event_type_repay_all,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_22pip_heavy_cross_info_df_feature,24,t25,1,False,False,
median_amt_other_info_auto_deduct_all,median_amt_other_info_auto_deduct_all,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_22pip_heavy_cross_info_df_feature,24,t25,1,False,False,
cnt_event_type_limit_type_heavy_all,cnt_event_type_limit_type_heavy_all,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_22pip_heavy_cross_info_df_feature,24,t25,1,False,False,
redu_amt_event_type_repay_loan,redu_amt_event_type_repay_loan,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_22pip_heavy_cross_info_df_feature,24,t25,1,False,False,
first_amt_event_type_credit_all,first_amt_event_type_credit_all,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_22pip_heavy_cross_info_df_feature,24,t25,1,False,False,
last_amt_type_light_all,last_amt_type_light_all,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_22pip_heavy_cross_info_df_feature,24,t25,1,False,False,
cnt_channel_hb_all,cnt_channel_hb_all,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_22pip_heavy_cross_info_df_feature,24,t25,1,False,False,
cnt_other_info_cash_uid_recent_days_360,cnt_other_info_cash_uid_recent_days_360,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_22pip_heavy_cross_info_df_feature,24,t25,1,False,False,
succloan_day_diff_reud_stage_num_sum_all,succloan_day_diff_reud_stage_num_sum_all,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_22pip_heavy_cross_info_df_feature,24,t25,1,False,False,
cnt_event_type_loan_uid_recent_days_30,cnt_event_type_loan_uid_recent_days_30,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_22pip_heavy_cross_info_df_feature,24,t25,1,False,False,
per_event_type_limit_all,per_event_type_limit_all,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_22pip_heavy_cross_info_df_feature,24,t25,1,False,False,
cnt_other_info_light_uid_recent_days_360,cnt_other_info_light_uid_recent_days_360,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_22pip_heavy_cross_info_df_feature,24,t25,1,False,False,
cnt_event_type_loan_type_heavy_all,cnt_event_type_loan_type_heavy_all,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_22pip_heavy_cross_info_df_feature,24,t25,1,False,False,
cnt_channel_hb_uid_recent_days_180,cnt_channel_hb_uid_recent_days_180,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_22pip_heavy_cross_info_df_feature,24,t25,1,False,False,
avg_day_diff_shift1_event_type_repay_all,avg_day_diff_shift1_event_type_repay_all,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_22pip_heavy_cross_info_df_feature,24,t25,1,False,False,
min_amt_event_type_repay_recent_180,min_amt_event_type_repay_recent_180,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_22pip_heavy_cross_info_df_feature,24,t25,1,False,False,
ddf_36m_rep_dte_neg_3_crt_dt_max_prc_amt,ddf_36m_rep_dte_neg_3_crt_dt_max_prc_amt,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_16draw_repay_crossed_new_df_feature,25,t26,1,False,False,
ddf_24m_rep_dte_3_crt_dt_max_prc_amt,ddf_24m_rep_dte_3_crt_dt_max_prc_amt,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_16draw_repay_crossed_new_df_feature,25,t26,1,False,False,
ddf_rep_dte_7_crt_dt_max_prc_amt,ddf_rep_dte_7_crt_dt_max_prc_amt,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_16draw_repay_crossed_new_df_feature,25,t26,1,False,False,
ddf_rep_dte_0_crt_dt_max_prc_amt,ddf_rep_dte_0_crt_dt_max_prc_amt,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_16draw_repay_crossed_new_df_feature,25,t26,1,False,False,
ddf_36m_rep_dte_5_crt_dt_sum_prc_amt,ddf_36m_rep_dte_5_crt_dt_sum_prc_amt,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_16draw_repay_crossed_new_df_feature,25,t26,1,False,False,
ddf_24m_rep_dte_neg_7_crt_dt_min_prc_amt,ddf_24m_rep_dte_neg_7_crt_dt_min_prc_amt,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_16draw_repay_crossed_new_df_feature,25,t26,1,False,False,
ddf_36m_rep_dte_neg_5_crt_dt_rep_prc_amt_rto,ddf_36m_rep_dte_neg_5_crt_dt_rep_prc_amt_rto,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_16draw_repay_crossed_new_df_feature,25,t26,1,False,False,
ddf_24m_rep_dte_neg_7_crt_dt_avg_prc_amt,ddf_24m_rep_dte_neg_7_crt_dt_avg_prc_amt,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_16draw_repay_crossed_new_df_feature,25,t26,1,False,False,
ddf_36m_rep_dte_0_crt_dt_rep_prc_amt_rto,ddf_36m_rep_dte_0_crt_dt_rep_prc_amt_rto,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_16draw_repay_crossed_new_df_feature,25,t26,1,False,False,
ddf_24m_rep_dte_neg_1_crt_dt_rep_prc_amt_rto,ddf_24m_rep_dte_neg_1_crt_dt_rep_prc_amt_rto,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_16draw_repay_crossed_new_df_feature,25,t26,1,False,False,
ddf_24m_rep_dte_neg_7_crt_dt_ord_cnt,ddf_24m_rep_dte_neg_7_crt_dt_ord_cnt,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_16draw_repay_crossed_new_df_feature,25,t26,1,False,False,
ddf_24m_rep_dte_1_crt_dt_rep_prc_amt_rto,ddf_24m_rep_dte_1_crt_dt_rep_prc_amt_rto,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_16draw_repay_crossed_new_df_feature,25,t26,1,False,False,
ddf_24m_rep_dte_neg_7_crt_dt_rep_prc_amt,ddf_24m_rep_dte_neg_7_crt_dt_rep_prc_amt,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_16draw_repay_crossed_new_df_feature,25,t26,1,False,False,
ddf_24m_rep_dte_7_crt_dt_rep_prc_amt_rto,ddf_24m_rep_dte_7_crt_dt_rep_prc_amt_rto,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_16draw_repay_crossed_new_df_feature,25,t26,1,False,False,
ddf_36m_rep_dte_5_crt_dt_rep_prc_amt_rto,ddf_36m_rep_dte_5_crt_dt_rep_prc_amt_rto,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_16draw_repay_crossed_new_df_feature,25,t26,1,False,False,
ddf_24m_rep_dte_neg_7_crt_dt_rep_prc_amt_rto,ddf_24m_rep_dte_neg_7_crt_dt_rep_prc_amt_rto,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_16draw_repay_crossed_new_df_feature,25,t26,1,False,False,
d90_stddev_schedule_pay_penalty,d90_stddev_schedule_pay_penalty,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_26_lending_costs_detail_df_feature,26,t27,1,False,False,
ftr_pending_repay_gurantee_fee_sum_divide_ftr_principal_sum,ftr_pending_repay_gurantee_fee_sum_divide_ftr_principal_sum,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_26_lending_costs_detail_df_feature,26,t27,1,False,False,
d360_schedule_pay_penalty_max,d360_schedule_pay_penalty_max,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_26_lending_costs_detail_df_feature,26,t27,1,False,False,
d90_repaid_tot_fee_sum,d90_repaid_tot_fee_sum,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_26_lending_costs_detail_df_feature,26,t27,1,False,False,
d90_repaid_exclude_principal_fee_stddev,d90_repaid_exclude_principal_fee_stddev,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_26_lending_costs_detail_df_feature,26,t27,1,False,False,
d360_repaid_interest_fee_max,d360_repaid_interest_fee_max,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_26_lending_costs_detail_df_feature,26,t27,1,False,False,
d180_repaid_gurantee_fee_sum_divide_d180_principal_sum,d180_repaid_gurantee_fee_sum_divide_d180_principal_sum,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_26_lending_costs_detail_df_feature,26,t27,1,False,False,
d1080_sum_repaid_interest_fee_sum_divide_d1080_principal_sum,d1080_sum_repaid_interest_fee_sum_divide_d1080_principal_sum,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_26_lending_costs_detail_df_feature,26,t27,1,False,False,
tot_pending_repay_tot_fee_stddev,tot_pending_repay_tot_fee_stddev,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_26_lending_costs_detail_df_feature,26,t27,1,False,False,
d720_repaid_tot_fee_stddev,d720_repaid_tot_fee_stddev,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_26_lending_costs_detail_df_feature,26,t27,1,False,False,
ftr_pending_repay_interest_fee_sum,ftr_pending_repay_interest_fee_sum,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_26_lending_costs_detail_df_feature,26,t27,1,False,False,
d90_schedule_pay_penalty_sum,d90_schedule_pay_penalty_sum,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_26_lending_costs_detail_df_feature,26,t27,1,False,False,
d360_schedule_pay_penalty_sum_divide_d360_principal_sum,d360_schedule_pay_penalty_sum_divide_d360_principal_sum,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_26_lending_costs_detail_df_feature,26,t27,1,False,False,
d90_repaid_interest_fee_stddev,d90_repaid_interest_fee_stddev,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_26_lending_costs_detail_df_feature,26,t27,1,False,False,
d90_repaid_tot_fee_stddev,d90_repaid_tot_fee_stddev,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_26_lending_costs_detail_df_feature,26,t27,1,False,False,
d360_repaid_gurantee_fee_stddev,d360_repaid_gurantee_fee_stddev,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_26_lending_costs_detail_df_feature,26,t27,1,False,False,
d90_repaid_interest_fee_sum,d90_repaid_interest_fee_sum,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_26_lending_costs_detail_df_feature,26,t27,1,False,False,
d90_repaid_tot_fee_max,d90_repaid_tot_fee_max,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_26_lending_costs_detail_df_feature,26,t27,1,False,False,
d360_stddev_adv_repay_fee,d360_stddev_adv_repay_fee,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_26_lending_costs_detail_df_feature,26,t27,1,False,False,
d90_repaid_gurantee_fee_sum,d90_repaid_gurantee_fee_sum,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_26_lending_costs_detail_df_feature,26,t27,1,False,False,
d360_repaid_exclude_principal_fee_max,d360_repaid_exclude_principal_fee_max,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_26_lending_costs_detail_df_feature,26,t27,1,False,False,
d180_adv_repay_fee_sum,d180_adv_repay_fee_sum,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_26_lending_costs_detail_df_feature,26,t27,1,False,False,
d90_repaid_interest_fee_sum_divide_d90_principal_sum,d90_repaid_interest_fee_sum_divide_d90_principal_sum,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_26_lending_costs_detail_df_feature,26,t27,1,False,False,
d1080_repaid_interest_fee_stddev,d1080_repaid_interest_fee_stddev,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_26_lending_costs_detail_df_feature,26,t27,1,False,False,
d360_adv_repay_fee_sum_divide_d360_principal_sum,d360_adv_repay_fee_sum_divide_d360_principal_sum,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_26_lending_costs_detail_df_feature,26,t27,1,False,False,
his_repaid_tot_fee_sum,his_repaid_tot_fee_sum,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_26_lending_costs_detail_df_feature,26,t27,1,False,False,
d720_repaid_interest_fee_sum,d720_repaid_interest_fee_sum,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_26_lending_costs_detail_df_feature,26,t27,1,False,False,
max_con_dau_7d,max_con_dau_7d,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_8active_dau_feature,27,t28,1,False,False,
ddf_mdl_max_con_dau_dt_90d,ddf_mdl_max_con_dau_dt_90d,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_8active_dau_feature,27,t28,1,False,False,
ddf_mdl_max_con_dau_dt_7d,ddf_mdl_max_con_dau_dt_7d,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_8active_dau_feature,27,t28,1,False,False,
dau_90d,dau_90d,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_8active_dau_feature,27,t28,1,False,False,
ddf_mdl_max_con_dau_dt_14d,ddf_mdl_max_con_dau_dt_14d,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_8active_dau_feature,27,t28,1,False,False,
ddf_mdl_max_dau_dt_90d,ddf_mdl_max_dau_dt_90d,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_8active_dau_feature,27,t28,1,False,False,
ddf_mdl_max_con_dau_dt_30d,ddf_mdl_max_con_dau_dt_30d,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_8active_dau_feature,27,t28,1,False,False,
ord_apl_suc_min_stg_num_360_day_bjq_12m,ord_apl_suc_min_stg_num_360_day_bjq_12m,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_7fst_9all_10cur_11lst_orders_info_jqh_df_feature,28,t29,1,False,False,
ord_apl_suc_sum_prc_amt_360_day_04_06_bjq_12m,ord_apl_suc_sum_prc_amt_360_day_04_06_bjq_12m,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_7fst_9all_10cur_11lst_orders_info_jqh_df_feature,28,t29,1,False,False,
ord_apl_cnt_360_day_19_23_bjq_12m,ord_apl_cnt_360_day_19_23_bjq_12m,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_7fst_9all_10cur_11lst_orders_info_jqh_df_feature,28,t29,1,False,False,
his_360_day_csh_apl_ord_cnt_bjq_12m,his_360_day_csh_apl_ord_cnt_bjq_12m,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_7fst_9all_10cur_11lst_orders_info_jqh_df_feature,28,t29,1,False,False,
ord_apl_suc_cnt_360_day_19_23_bjq_12m,ord_apl_suc_cnt_360_day_19_23_bjq_12m,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_7fst_9all_10cur_11lst_orders_info_jqh_df_feature,28,t29,1,False,False,
ord_apl_min_prc_amt_360_day_bjq_12m,ord_apl_min_prc_amt_360_day_bjq_12m,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_7fst_9all_10cur_11lst_orders_info_jqh_df_feature,28,t29,1,False,False,
ord_apl_max_prc_amt_360_day_bjq_12m,ord_apl_max_prc_amt_360_day_bjq_12m,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_7fst_9all_10cur_11lst_orders_info_jqh_df_feature,28,t29,1,False,False,
ord_apl_cnt_360_day_04_06_bjq_12m,ord_apl_cnt_360_day_04_06_bjq_12m,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_7fst_9all_10cur_11lst_orders_info_jqh_df_feature,28,t29,1,False,False,
ord_apl_sum_prc_amt_360_day_bjq_12m,ord_apl_sum_prc_amt_360_day_bjq_12m,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_7fst_9all_10cur_11lst_orders_info_jqh_df_feature,28,t29,1,False,False,
ord_apl_suc_sum_prc_amt_360_day_07_12_bjq_12m,ord_apl_suc_sum_prc_amt_360_day_07_12_bjq_12m,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_7fst_9all_10cur_11lst_orders_info_jqh_df_feature,28,t29,1,False,False,
his_360_day_bt_suc_ord_cnt_bjq_12m,his_360_day_bt_suc_ord_cnt_bjq_12m,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_7fst_9all_10cur_11lst_orders_info_jqh_df_feature,28,t29,1,False,False,
pst_ord_apl_suc_sum_stg_num_360_day_bjq_12m,pst_ord_apl_suc_sum_stg_num_360_day_bjq_12m,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_7fst_9all_10cur_11lst_orders_info_jqh_df_feature,28,t29,1,False,False,
his_360_day_bt_apl_ord_cnt_csh_rto_bjq_12m,his_360_day_bt_apl_ord_cnt_csh_rto_bjq_12m,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_7fst_9all_10cur_11lst_orders_info_jqh_df_feature,28,t29,1,False,False,
his_360_day_bt_apl_ord_cnt_his_rto_bjq_12m,his_360_day_bt_apl_ord_cnt_his_rto_bjq_12m,ads_app_off_feature.ds29531_backtrack_fj_gcard_model_v6_1_dwa_risk_dz_model_final_7fst_9all_10cur_11lst_orders_info_jqh_df_feature,28,t29,1,False,False,
