feature,gain,split
rsk_lmt_rate_ch_1m_grt_0p2_rate_bjq_12m,421.7647762298584,17
12m_repay_amt_second_der_mean_diff,419.17239141464233,43
d90_max_due_prc_amt_divide_rsk_adt_lmt_cash,417.8740191459656,31
median_amt_event_result_1_all,416.71682119369507,33
stg_pln_max_prc_amt_12m_ftr_his_rep_rto_cash,416.2082289457321,37
avg_avl_lmt_lft_rep_prc_all_cash_24m,410.40341782569885,34
min_amt_channel_hb,409.59679913520813,50
12m_repay_amt_first_der_sum,407.2456419467926,39
ord_apl_sum_prc_amt_360_day_19_23,406.54894948005676,40
ddf_36m_rep_dte_5_crt_dt_rep_prc_amt_rto,405.56201219558716,37
18m_used_lmt_first_der_mean_rto,404.72936820983887,42
3ord_apply_amt_second_der_mean_diff,404.45513010025024,39
d720_repaid_tot_fee_stddev,403.8510309457779,41
rsk_avl_lmt_ch_les_1000_rate_12m,402.3719391822815,29
d180_apl_ord_prc_amt_sum_all,400.00863671302795,25
3m_repay_amt_first_der_sum,399.874388217926,31
3m_used_lmt_second_der_sum,399.1971597671509,36
6m_used_lmt_first_der_mean_rto,398.52882146835327,39
d60_apl_ord_prc_amt_max,396.88654804229736,30
d90_avg_due_pay_amt_sum_by_mon_divide_rsk_adt_lmt_cash,396.560026884079,33
6m_used_lmt_first_der_mean_diff,394.9369869232178,34
d180_due_repay_amt_sum_divide_d180_faqi_trade_amt_sum,393.95099222660065,29
stg_pln_max_prc_amt_6m_12m_ftr_cash,393.0432496070862,26
credit_fund_level2_reject_cnt_36m,392.33318972587585,39
3m_repay_ftr_amt_first_der_mean_rto,390.16853427886963,33
stg_pln_sum_rep_prc_his_d0_mrn_pk,388.63587069511414,40
m6_payment_not_eng_mdl_crt_ddf_avg,388.45239210128784,35
3m_used_lmt_second_der_median,385.6977415084839,34
rsk_avl_lmt_ch_1m_les_500_rate_3m,384.80064249038696,26
stg_pln_min_prc_amt_1m_3m_ftr_rto_cash,384.6518576145172,39
d30_d180_his_rep_amt_sum_rat_all,384.462249815464,32
18m_repay_amt_second_der_median,383.6078585386276,41
3stg_pln_repay_amt_first_der_mean_rto,380.64022278785706,38
m6_payment_not_eng_inteday_avg,379.5934896469116,33
stg_pln_sum_rep_prc_his_d0_non_zd_v2,379.41439056396484,41
24stg_pln_repay_amt_second_der_avg,377.52269220352173,40
avg_ddf_rep_dte_ord_crt_tim_neg_7,373.8804199695587,37
d90_apl_ord_prc_amt_avg,372.43691778182983,33
3m_repay_amt_first_der_mean_rto,371.35179901123047,37
