feature,gain,split
d90_suc_ord_prc_amt_sum_all,65.78865909576416,5
m3_payment_not_eng_inteday_avg,64.91691970825195,6
af_6m_inter_1m_sum_up,64.20679998397827,2
stg_pln_pay_off_max_prc_amt_14d,64.14376068115234,7
m3_manual_rep_apl_stg_pln_cnt_max,63.85470008850098,2
m1_mrn_rep_apl_cnt,63.512131214141846,6
his_csh_suc_ord_cnt,63.35282015800476,6
stddev_amt_event_type_repay_all,63.24325942993164,7
stg_pln_avg_prc_amt_1m_on_light,62.87689971923828,3
stg_pln_cnt_d0_rep_his_fst_ord,62.77188062667847,6
m1_normal_batch_rep_apl_suc_amt_avg,62.302390575408936,7
ord_apl_suc_cnt_720_day_13_18,62.174010276794434,5
ddf_6m_rep_dte_neg_3_crt_dt_rep_prc_amt_rto,62.06719970703125,5
credit_loan_usage_rate_24m,58.68898010253906,7
d720_max_due_prc_amt_divide_d720_max_faqi_prc_amt,57.390899658203125,4
d60_d360_apl_ord_prc_amt_avg_rat,56.94502067565918,5
avg_avl_lmt_lft_rep_prc_all_cash_12m,56.372990131378174,8
sum_talk_duration_call_mode_ai_180d,55.98405933380127,6
ord_apl_fal_cnt_360_day,55.03667092323303,5
m6_mrn_rep_apl_cnt,54.46256971359253,5
ord_apl_fal_cnt_360_day_bjq_12m,53.756089210510254,5
pst_ord_apl_suc_max_prc_amt_360_day_bjq_12m,53.13459062576294,7
m6_manual_tim_19_24_rep_apl_suc_cnt,52.610289096832275,5
m6_manual_rep_apl_suc_cnt_in_manual_rep_rat,52.04372024536133,6
m1_stg_pln_manual_rep_apl_suc_cnt_avg,51.5911979675293,2
m3_stg_pln_d0_normal_batch_rep_apl_cnt_mor_0_cnt_rat,50.00473928451538,4
d1080_max_due_prc_amt_divide_d1080_max_faqi_prc_amt,49.289769768714905,8
12thord_con_late_repay_max,48.952510833740234,5
d360_max_due_prc_amt_divide_d360_max_faqi_prc_amt,48.71571063995361,5
d180_apl_ord_prc_amt_per_stg_min,48.019500732421875,3
d60_apl_ord_prc_amt_per_stg_min,46.67723083496094,3
light_d720_sum_faqi_prc_amt_divide_heavy_d720_sum_faqi_prc_amt,45.35690116882324,3
18stg_pln_repay_amt_first_der_stddev,44.54575061798096,5
stg_pln_sum_prc_amt_7d_ftr_his_rto_cash,44.48820114135742,3
ddf_12m_rep_dte_1_crt_dt_rep_prc_amt_rto,44.15625,4
d360_due_repay_amt_sum_divide_d360_faqi_trade_amt_sum,43.92974090576172,4
pst_ord_apl_suc_max_prc_amt_his,43.506449699401855,4
percent_true_call_mode_is_manual_called_phone_social_relations_is_family_30d,41.507999420166016,1
6stg_pln_repay_amt_first_der_max,41.4123797416687,3
stg_pln_cnt_7d_ftr_his_rto_cash,40.66809034347534,5
pmt_crd_amt_pmonth_his,39.13289928436279,3
stg_pln_sum_rep_prc_3m_his_ovd_0d_pls_3d_afn_pk_rto_v2,37.136199951171875,3
stg_pln_sum_rep_prc_3m_his_d0_evn_zd_rto_v2,36.99666976928711,4
stddev_amt_event_type_repay_event_result_1_recent_180,36.798869132995605,4
stg_pln_max_prc_amt_adv_rct_6m,36.358619689941406,3
d360_repaid_interest_fee_max,35.5515193939209,3
m6_stg_pln_manual_rep_apl_fal_cnt_sum,35.18587017059326,3
m3_stg_pln_rep_apl_fal_cnt_mor_2_cnt_rat,34.91307067871094,3
rsi_bf_3m_inter_1m,34.540629863739014,4
m6_stg_pln_normal_batch_rep_apl_cnt_min,33.513710021972656,3
stg_pln_sum_prc_amt_ovd_3d_pls_rep_1m_rto_his,33.512699127197266,2
ddf_bjq_12m_rep_dte_neg_7_crt_dt_ord_cnt,33.247884929180145,4
12m_repay_ftr_amt_second_der_mean_rto,33.23282027244568,4
stg_pln_sum_rep_prc_3m_his_d0_afn_zd_rto_v2,32.43950080871582,2
rsk_lmt_rate_ch_1m_grt_0p2_cnt_3m,32.03520965576172,4
pst_ord_apl_suc_sum_stg_num_360_day_bjq_12m,30.342130661010742,3
d180_due_repay_amt_avg_divide_d180_faqi_trade_amt_avg,28.901199340820312,2
ddf_12m_rep_dte_neg_1_crt_dt_rep_prc_amt_rto,28.612669944763184,3
m3_add_bathch_rep_apl_suc_amt_sum,27.617270469665527,4
ord_apl_min_prc_amt_360_day_bjq_12m,27.373499870300293,2
credit_fund_level1_reject_cnt_24m,25.122400283813477,2
d90_aplord_suc_month_rto,23.76420021057129,2
stg_pln_pay_off_max_prc_amt_pday_bjq_12m,23.219900131225586,3
stg_pln_sum_prc_amt_ovd_pls_fst_ord_bjq_12m,23.088160037994385,4
ddf_bjq_12m_rep_dte_1_crt_dt_max_prc_amt,22.811649799346924,3
his_360_day_csh_suc_ord_cnt_bjq_12m,20.50369930267334,2
stg_pln_pay_off_cnt_d0_rep_bjq_12m_rto,19.231189727783203,2
m6_pmt_not_eng_amt_pday_max,17.771639823913574,2
stg_pln_max_prc_amt_adv_d0_rep_his_fst_ord_bjq_12m,16.64432954788208,2
stg_pln_cnt_7d_ftr_rep_cash,15.052499771118164,1
f54__percent_true_call_mode_is_manual_called_phone_social_relations_is_friend_30d,14.215200424194336,1
stg_pln_max_prc_amt_adv_d0_rep_bjq_12m,11.615799903869629,1
af_1y_inter_1m_sum_up,9.598320007324219,1
ai_busy_cnt_15d,7.744070053100586,1
m6_stg_pln_ovd_1d_3d_manual_deduct_rep_apl_fal_cnt,5.024370193481445,1
recent_24m_settle_loan_diff_days_min,0.0,0
ord_apl_cnt_360_day_04_06_bjq_12m,0.0,0
m3_manual_deduct_rep_apl_suc_amt_sum,0.0,0
d90_aplord_fal_month_cnt,0.0,0
stg_pln_sum_rep_prc_12m_his_d0_non_zd_v2,0.0,0
stg_pln_max_prc_amt_adv_rct_12m,0.0,0
