feature,gain,split
his_lend_light_to_repay_heavy_inner7d_order_stg_sum,205.20686292648315,17
ddf_12m_rep_dte_1_crt_dt_rep_prc_amt_rto,204.11194595694542,18
stg_pln_sum_rep_prc_6m_his_adv_rto,202.91787147521973,17
ord_apl_suc_sum_prc_amt_360_day_13_18_bjq_12m,202.39467239379883,14
credit_loan_avg_days_24m,202.23199892044067,18
ddf_6m_rep_dte_neg_3_crt_dt_rep_prc_amt_rto,200.26865756511688,19
m6_normal_batch_rep_apl_fal_cnt_rat,199.9278678894043,14
stg_pln_sum_rep_prc_12m_his_d0_non_zd_rto_v2,198.83897829055786,18
stg_pln_avg_prc_amt_1m_on_light,191.9101800918579,13
avg_ddf_rep_dte_ord_crt_tim_3,191.84452295303345,18
payment_balancenotenough_dis_rate_1m,190.12647247314453,19
credit_unique_scene_cnt_36m,188.41774916648865,16
recent_36m_overdue_3d_month_rto,185.83123970031738,14
m1_normal_batch_rep_apl_suc_amt_avg,185.46944397687912,18
stg_pln_pay_off_sum_prc_amt_14d,176.2239062935114,17
m6_stg_pln_d0_normal_batch_rep_apl_fal_cnt_equal_2_cnt_rat,175.43809700012207,14
ord_apl_suc_sum_stg_num_180_day,173.1612377166748,8
d180_avl_lmt_shift1_rise_month_cnt,169.40523099899292,9
sum_talk_duration_call_mode_ai_180d,167.70758152008057,15
d365_aplord_fal_month_cnt,163.4643998146057,11
payment_balancenotenough_day_rate_3m,160.62347984313965,13
percent_true_followup_code_wfjt_called_phone_social_relations_friend_90d,160.41954135894775,9
ddf_12m_rep_dte_neg_1_crt_dt_rep_prc_amt_rto,159.59505033493042,15
stg_pln_min_prc_amt_6m_ftr,158.1837921142578,12
stg_pln_max_prc_amt_adv_rct_6m,155.21425676345825,13
percent_true_call_mode_is_manual_called_phone_social_relations_is_family_90d,153.9054980278015,10
stg_pln_pay_off_max_prc_amt_pday_bjq_12m,152.98634243011475,14
m3_stg_pln_d0_normal_batch_rep_apl_cnt_mor_0_cnt_rat,152.68816900253296,13
ddf_bjq_12m_rep_dte_1_crt_dt_max_prc_amt,150.60389018058777,14
stg_pln_sum_prc_amt_ovd_pls_fst_ord_bjq_12m,149.84959077835083,15
m6_mrn_rep_apl_cnt,148.20742082595825,14
m1_manual_deduct_rep_apl_cnt_rat,147.98751068115234,8
stg_pln_sum_prc_amt_7d_ftr_his_rto_cash,146.5355508327484,13
stg_pln_sum_rep_prc_3m_his_d0_evn_zd_rto_v2,144.51094961166382,12
stg_pln_max_prc_amt_adv_rct_12m,142.2353687286377,12
d180_apl_ord_stg_num_avg,142.03950023651123,8
m6_stg_pln_d0_normal_batch_rep_apl_cnt_equal_2_cnt_rat,140.22497844696045,15
stg_pln_max_prc_amt_adv_d0_rep_his_fst_ord_bjq_12m,139.42627024650574,13
rsk_avl_lmt_ch_les_5000_rate_12m,138.56617069244385,11
d90_apl_ord_dis_bsy_typ_cnt_all,137.7217082977295,4
m6_manual_rep_apl_suc_cnt_in_manual_rep_rat,137.4263310432434,12
d730_avl_lmt_con_drp_month_max,134.95459938049316,10
d180_apl_ord_prc_amt_per_stg_min,133.8918800354004,10
stg_pln_min_prc_amt_d0_rep_24m,132.93920230865479,8
ord_apl_suc_cnt_720_day_13_18,123.91185998916626,9
m6_stg_pln_rep_apl_amt_ovd_1d_3d_min,122.54499053955078,11
his_360_day_csh_suc_ord_cnt_bjq_12m,121.52639770507812,3
stg_pln_cnt_7d_ftr_his_rto_cash,120.29002857208252,10
light_d720_sum_faqi_prc_amt_divide_heavy_d720_sum_faqi_prc_amt,115.22530889511108,11
rsk_lmt_rate_ch_1m_grt_0p2_cnt_3m,115.0367021560669,10
recent_24m_settle_loan_diff_days_min,114.97757911682129,8
d360_faqi_trade_amt_larger_than_unpaid_principal_tot_amt_t_day_count_sum,114.31119918823242,8
ord_apl_suc_sum_prc_amt_180_day_07_12,111.39722013473511,11
used_rate_ch_grt_0p5_rate_3m,108.21673965454102,9
d60_apl_ord_prc_amt_per_stg_min,108.07965993881226,7
rsk_avl_lmt_ch_1m_les_1000_rate_1m,106.97507190704346,7
m6_stg_pln_normal_batch_rep_apl_cnt_min,106.09346008300781,10
stg_pln_sum_rep_prc_12m_his_d0_non_zd_v2,101.96473121643066,10
m3_stg_pln_rep_apl_fal_cnt_mor_2_cnt_rat,98.7089490890503,9
m3_manual_deduct_rep_apl_suc_amt_sum,96.21019840240479,5
pst_ord_apl_suc_max_prc_amt_360_day_bjq_12m,94.15588998794556,7
stg_pln_cnt_7d_ftr_rep_cash,86.95800018310547,6
percent_true_call_mode_is_manual_called_phone_social_relations_is_family_30d,85.3492784500122,5
m6_manual_tim_19_24_rep_apl_suc_cnt,79.87353992462158,7
his_360_day_prc_amt_3_000_flg_suc_ord_cnt_bjq_12m,70.67158031463623,4
m6_stg_pln_manual_rep_apl_fal_cnt_sum,64.3324499130249,6
f54__percent_true_call_mode_is_manual_called_phone_social_relations_is_friend_30d,60.19370079040527,3
credit_fund_level1_reject_cnt_24m,56.94000053405762,2
d90_aplord_suc_month_rto,53.92809009552002,5
stg_pln_sum_rep_prc_3m_his_ovd_0d_pls_3d_afn_pk_rto_v2,51.777099609375,4
ord_apl_min_prc_amt_360_day_bjq_12m,51.16630983352661,5
ord_apl_fal_cnt_360_day_bjq_12m,40.71308994293213,4
m3_add_bathch_rep_apl_suc_amt_sum,39.5771598815918,3
m6_stg_pln_ovd_1d_3d_manual_deduct_rep_apl_fal_cnt,30.216790199279785,3
m3_manual_rep_apl_stg_pln_cnt_max,28.538599967956543,2
ord_apl_cnt_360_day_04_06_bjq_12m,21.121660232543945,3
ai_busy_cnt_15d,19.566829681396484,2
ddf_bjq_12m_rep_dte_neg_7_crt_dt_ord_cnt,16.567699432373047,1
d90_aplord_fal_month_cnt,0.0,0
