feature,gain,split
m6_stg_pln_rep_apl_amt_ovd_1d_3d_min,142.9637393951416,14
stg_pln_max_prc_amt_adv_rct_6m,141.86726999282837,13
rsk_lmt_rate_ch_1m_grt_0p2_cnt_24m,140.86026549339294,13
m3_payment_not_eng_inteday_avg,140.22245121002197,12
stg_pln_sum_rep_prc_12m_his_d0_non_zd_rto_v2,139.52932977676392,16
ddf_mdl_max_con_dau_dt_30d,139.06745862960815,11
max_ddf_mdl_rep_dte_his_bjq,137.9575002193451,14
abf_1y_inter_1m_count_up,137.0263922214508,8
m6_manual_rep_apl_suc_cnt_in_manual_rep_rat,136.09891080856323,14
d90_suc_ord_prc_amt_sum_all,135.5952911376953,12
ord_apl_min_prc_amt_360_day_bjq_12m,135.05220198631287,10
stg_pln_min_prc_amt_d0_rep_24m,133.95146107673645,12
n_unique_event_type_day_diff_shift1_event_type_loan,132.52199792861938,11
his_csh_suc_ord_cnt,131.45405960083008,14
ord_apl_sum_prc_amt_360_day_bjq_12m,127.7280478477478,11
ddf_12m_rep_dte_neg_1_crt_dt_rep_prc_amt_rto,126.39759969711304,12
m6_stg_pln_d0_normal_batch_rep_apl_cnt_equal_2_cnt_rat,123.79098987579346,12
d180_apl_ord_stg_num_avg,121.96496963500977,7
stg_pln_sum_rep_prc_12m_his_d0_non_zd_v2,121.17525148391724,11
m6_manual_tim_19_24_rep_apl_suc_cnt,121.1316704750061,12
rsk_avl_lmt_ch_1m_les_10000_rate_6m,116.39536190032959,10
light_d720_sum_faqi_prc_amt_divide_heavy_d720_sum_faqi_prc_amt,112.00387978553772,12
stg_pln_pay_off_max_prc_amt_pday_12m,110.81611895561218,13
credit_loan_usage_rate_24m,110.79033041000366,13
m6_stg_pln_d0_normal_batch_rep_apl_fal_cnt_equal_2_cnt_rat,106.25773859024048,11
stg_pln_cnt_7d_ftr_his_rto_cash,104.1528205871582,10
stg_pln_max_prc_amt_adv_rct_12m,102.18060970306396,10
m3_stg_pln_d0_normal_batch_rep_apl_cnt_mor_0_cnt_rat,102.158700466156,8
pst_ord_apl_suc_max_prc_amt_360_day_bjq_12m,102.02525901794434,10
ord_apl_suc_sum_prc_amt_360_day_13_18_bjq_12m,98.03323984146118,7
stg_pln_pay_off_cnt_d0_rep_bjq_12m_rto,96.85097980499268,11
d1080_trade_fail_stgnum_avg_mon_divide_his_trade_success_stgnum_avg_mon,96.49685096740723,9
rsk_avl_lmt_ch_1m_les_1000_rate_1m,91.01620864868164,6
ddf_bjq_12m_rep_dte_1_crt_dt_max_prc_amt,90.4671311378479,10
stg_pln_sum_rep_prc_3m_his_ovd_0d_pls_3d_afn_pk_rto_v2,88.91536045074463,8
stg_pln_sum_prc_amt_ovd_pls_fst_ord_bjq_12m,85.65826988220215,8
recent_24m_settle_loan_diff_days_min,85.28001976013184,9
12thord_con_late_repay_max,83.41069984436035,9
f54__percent_true_call_mode_is_ai_called_phone_social_relations_is_self_30d,83.0423994064331,7
stg_pln_sum_rep_prc_3m_his_d0_evn_zd_rto_v2,82.31679916381836,7
m3_stg_pln_rep_apl_fal_cnt_mor_2_cnt_rat,81.06094026565552,8
stg_pln_avg_prc_amt_1m_on_light,77.73908996582031,7
used_rate_ch_grt_0p5_rate_3m,75.62449979782104,7
f54__percent_true_call_mode_is_manual_called_phone_social_relations_is_friend_30d,73.6348991394043,3
stg_pln_cnt_adv_rep_bjq_12m_rto,72.16750907897949,6
ord_apl_suc_cnt_720_day_13_18,70.59086084365845,7
min_avl_lmt_lft_rep_prc_2m_cash_36m,69.36740970611572,7
ddf_bjq_12m_rep_dte_7_crt_dt_rep_prc_amt,68.99951934814453,9
m6_stg_pln_manual_rep_apl_fal_cnt_sum,67.32709980010986,5
sum_talk_duration_call_mode_ai_180d,65.27481937408447,7
m6_normal_batch_rep_apl_fal_cnt_rat,63.41419982910156,6
m6_stg_pln_normal_batch_rep_apl_cnt_min,62.101799964904785,5
ai_busy_cnt_15d,61.92479991912842,5
d180_avl_lmt_shift1_rise_month_cnt,59.3029203414917,5
stg_pln_max_prc_amt_adv_d0_rep_his_fst_ord_bjq_12m,57.403881549835205,4
ddf_bjq_12m_rep_dte_neg_7_crt_dt_ord_cnt,56.72740888595581,5
d90_aplord_suc_month_rto,56.11991024017334,4
stg_pln_cnt_7d_ftr_rep_cash,52.24804973602295,5
m3_manual_rep_apl_stg_pln_cnt_max,51.24807024002075,4
percent_true_followup_code_wfjt_called_phone_social_relations_friend_90d,46.758798599243164,2
stg_pln_max_prc_amt_adv_d0_rep_bjq_12m,46.6310396194458,4
rsk_avl_lmt_ch_les_5000_rate_12m,46.26922035217285,4
d180_apl_ord_prc_amt_per_stg_min,44.07777947187424,6
ord_apl_fal_cnt_360_day_bjq_12m,43.25140953063965,4
stg_pln_sum_rep_prc_3m_his_d0_afn_zd_rto_v2,40.2435998916626,4
d60_apl_ord_prc_amt_per_stg_min,39.82546043395996,3
m3_add_bathch_rep_apl_suc_amt_sum,39.61822032928467,4
rsk_lmt_rate_ch_1m_grt_0p2_cnt_3m,39.195960998535156,4
m3_manual_deduct_rep_apl_suc_amt_sum,35.83914041519165,4
m6_stg_pln_ovd_1d_3d_manual_deduct_rep_apl_fal_cnt,31.977779388427734,3
d90_apl_ord_dis_bsy_typ_cnt_all,28.267379760742188,3
stg_pln_min_prc_amt_6m_ftr,26.555969715118408,3
percent_true_call_mode_is_manual_called_phone_social_relations_is_family_30d,23.51568031311035,2
d60_apl_ord_stg_num_sum_all,16.5962495803833,2
credit_fund_level1_reject_cnt_24m,11.175999641418457,1
d90_aplord_fal_month_cnt,9.240500450134277,1
ord_apl_cnt_360_day_04_06_bjq_12m,9.089400291442871,1
his_360_day_csh_suc_ord_cnt_bjq_12m,5.490599870681763,2
