feature,split,gain,rank
d180_apl_ord_days_cnt,41,154068.93908691406,1
first_day_diff_event_result_1_all,46,63062.06723690033,2
d360_apl_ord_ddf_mdl_ord_crt_dte_min,65,22933.85318851471,3
his_360_day_csh_apl_ord_cnt_his_rto,37,20753.97377204895,4
cnt_avg_ord_span_30d,16,4133.2572820186615,5
payment_day_6m,6,3925.7957792282104,6
dau_90d,52,3232.592981815338,7
pmt_crd_amt_3m,2,2885.090087890625,8
d30_apl_ord_days_cnt,31,2582.6075897216797,9
stg_pln_max_prc_amt_12m_ftr,3,2443.6508264541626,10
ddf_lst_app_str_tim_to_mdl_tim_sec,82,2222.7883763313293,11
d180_apl_ord_days_cnt_all,10,2194.3023319244385,12
clk_cnt_14d,36,2067.7379698753357,13
first_day_diff_event_result_0_event_type_loan_all,37,1918.5746674537659,14
ord_apl_avg_prc_amt_720_day_per_mth,11,1487.773389339447,15
rsk_lmt_rate_ch_1m_grt_0p2_rate_6m,12,1450.6476106643677,16
d180_apl_ord_cnt_all,2,1437.134994506836,17
pmt_crd_amt_1m,4,1311.5073914527893,18
pmt_crd_amt_pmonth_his,5,1104.5934369564056,19
d180_suc_ord_days_cnt_all,4,1103.0993795394897,20
rsk_avl_lmt_ch_les_10000_cnt_12m,22,1000.0592656135559,21
min_rsk_lmt_rate_12m_bt_ch,17,893.3394360542297,22
d90_bsy_typ_bt_cash_suc_ord_cnt_all,23,889.2908630371094,23
d180_apl_ord_ddf_mdl_ord_crt_dte_max,23,886.0667562484741,24
m1_stg_pln_d0_rep_apl_cnt,8,675.9066009521484,25
d30_d60_apl_ord_cnt_rat,2,666.1719970703125,26
sum_avb_lmt_2m_v2,33,665.5119299888611,27
avg_avl_lmt_lft_rep_prc_3m_cash_1m,10,657.7095909118652,28
d90_unpaid_principal_tot_amt_t_day_divide_rsk_avl_lmt_cash_his_t_day_max,13,636.7269973754883,29
d180_ontimrepay_thismon_sum_larger_than_rsk_avl_lmt_cash_count_sum,25,624.1953773498535,30
af_6m_trend,13,572.312183380127,31
pst_ord_apl_suc_max_prc_amt_180_day,4,561.4579925537109,32
d60_apl_ord_prc_amt_sum,2,550.6209840774536,33
d360_max_faqi_prc_amt_divide_rsk_avl_lmt_cash,24,549.065493106842,34
d30_apl_ord_days_cnt_all,5,539.8247117996216,35
his_720_day_csh_apl_ord_cnt_his_rto,6,505.282910823822,36
ord_apl_fal_cnt_his,26,495.04540157318115,37
d180_due_repay_amt_sum_divide_d180_faqi_trade_amt_sum,7,484.9893147945404,38
his_30d_app_str_ctn_v2,21,465.43575525283813,39
stg_pln_sum_rep_prc_his_d0_mrn_zd_rto_v2,27,452.7961206436157,40
rsk_avl_lmt_ch_les_500_cnt_12m,11,448.5862007141113,41
stg_pln_cnt_3m_ftr_his_rep_rto_cash,2,418.3149871826172,42
ord_apl_suc_sum_prc_amt_360_day_bjq_12m,8,415.3369493484497,43
his_due_repay_amt_sum_divide_his_faqi_trade_amt_sum,19,392.25576877593994,44
d90_apl_ord_prc_amt_per_stg_sum,8,376.1899013519287,45
ord_apl_min_prc_amt_his,14,367.9916706085205,46
d180_unpaid_principal_tot_amt_t_day_divide_rsk_avl_lmt_cash_his_t_day_max,5,366.4386978149414,47
max_avl_lmt_lft_rep_prc_1m_cash_3m,17,365.08896112442017,48
d60_apl_ord_ddf_mdl_ord_crt_dte_max,10,360.8993902206421,49
rsk_lmt_rate_ch_1m_grt_0p5_rate_6m,9,352.75860500335693,50
12m_used_lmt_second_der_sum,22,347.3816590309143,51
3m_used_lmt_first_der_median,11,298.9221019744873,52
min_rsk_avl_lmt_12m_bt_ch,9,288.0000944137573,53
max_amt_other_info_manual_repay,17,284.85548973083496,54
d60_apl_ord_stg_num_sum_all,2,280.2615966796875,55
first_amt_event_type_credit_all,24,280.1927628517151,56
rsk_lmt_rate_ch_1m_grt_0p8_rate_3m,6,278.5458011627197,57
d60_apl_ord_prc_amt_avg,5,277.298397064209,58
ftr_pending_repay_gurantee_fee_sum_divide_ftr_principal_sum,18,275.96713066101074,59
ai_call_cnt_21d,15,272.85080766677856,60
rsk_lmt_rate_ch_1m_grt_0p2_rate_36m,18,270.83576679229736,61
m1_stg_pln_d0_rep_apl_suc_cnt,2,265.3263988494873,62
m6_stg_pln_manual_deduct_rep_apl_cnt_sum,11,261.08385133743286,63
stg_pln_sum_prc_amt_6m_12m_rto_ftr,10,258.5044798851013,64
pge_id_cnt_7d,8,245.5653371810913,65
ddf_ato_fst_ord_crt_dte,16,242.13056993484497,66
d15_suc_ord_prc_amt_avg_all,11,240.88415336608887,67
rsk_lmt_rate_ch_1m_grt_0p5_cnt_3m,4,240.71270084381104,68
rsk_lmt_rate_ch_1m_grt_0p2_cnt_3m,3,235.21140575408936,69
his_360_day_csh_suc_ord_cnt_bjq_12m,2,232.56000518798828,70
d365_aplord_suc_month_cnt,6,231.75229930877686,71
d7_d360_suc_ord_prc_amt_avg_rat_all,11,230.50668048858643,72
d90_apl_ord_ddf_mdl_ord_crt_dte_max,13,227.1222128868103,73
d90_apl_ord_prc_amt_avg,6,224.55688095092773,74
sum_talk_duration_180d,12,219.424072265625,75
stg_pln_sum_prc_amt_12m_ftr_his_rep_rto_cash,4,214.41820526123047,76
stg_pln_pay_off_cnt_bjq_12m,10,214.23739910125732,77
per_event_type_limit_all,16,214.14114809036255,78
d180_apl_ord_prc_amt_sum_all,6,210.30820512771606,79
credit_unique_scene_cnt_12m,13,205.62735652923584,80
ord_apl_min_prc_amt_360_day_bjq_12m,6,201.3491973876953,81
d60_apl_ord_prc_amt_max,4,197.0650405883789,82
d90_faqiamt_thismon_sum_larger_than_rsk_avl_lmt_cash_count_sum,4,184.46140098571777,83
m3_manual_rep_apl_suc_amt_avg,12,184.1923279762268,84
12m_used_lmt_second_der_max,14,180.64136171340942,85
d30_d360_apl_ord_prc_amt_avg_rat_all,2,180.29400634765625,86
rsk_lmt_rate_ch_1m_grt_0p95_rate_36m,9,179.71569418907166,87
d720_faqi_trade_amt_larger_than_due_repay_amt_by_mon_count_sum,6,178.28660011291504,88
stg_pln_cnt_1m_ftr_his_rep_rto_all,4,170.79505348205566,89
18m_repay_amt_second_der_mean_diff,15,168.78198194503784,90
lst_app_str_hr,16,168.68291974067688,91
d7_d15_apl_ord_prc_amt_avg_rat,9,166.73446941375732,92
ord_apl_suc_sum_stg_num_180_day,4,165.9492015838623,93
3m_used_lmt_second_der_sum,5,163.4564914703369,94
af_1y_inter_3m_sum_up,4,163.2509002685547,95
ord_apl_cnt_13_18,9,162.7971386909485,96
d180_max_faqi_prc_amt_divide_rsk_adt_lmt_cash,8,162.75583791732788,97
ord_apl_fal_cnt_360_day,6,162.5939998626709,98
d720_faqi_trade_amt_larger_than_unpaid_principal_tot_amt_t_day_count_sum,13,159.12292957305908,99
d90_aplord_suc_month_cnt,3,153.1635971069336,100
stg_pln_max_prc_amt_6m_12m_ftr_cash,10,146.3781394958496,101
d90_apl_ord_dis_bsy_typ_cnt_all,2,146.10890197753906,102
rsk_lmt_rate_ch_1m_grt_0p9_rate_12m,9,145.93602180480957,103
d360_unpaid_principal_tot_amt_t_day_divide_rsk_adt_lmt_cash_his_t_day_max,2,142.46814918518066,104
percent_true_call_mode_is_manual_called_phone_social_relations_is_family_90d,7,142.0446014404297,105
max_rsk_lmt_rate_bt_ch_3m,12,141.94678926467896,106
stg_pln_sum_rep_prc_his_d0_mrn_zd_v2,11,141.79820156097412,107
his_7d_app_str_ctn_v2,7,140.73149013519287,108
fst_fal_ord_prc_amt,14,139.75387024879456,109
stg_pln_sum_rep_prc_his_fst_ord,10,137.94373083114624,110
3m_repay_amt_first_der_sum,9,136.86997985839844,111
3m_used_lmt_first_der_small_0_sum,9,135.01437854766846,112
stg_pln_sum_rep_prc_12m_his_d0_mrn_pk_rto,12,134.76571083068848,113
stg_pln_avg_prc_amt_2m_ftr_his_rep_rto_all,2,133.46190071105957,114
tot_pending_repay_tot_fee_stddev,3,132.8552017211914,115
6m_used_lmt_first_der_min,5,132.09519004821777,116
stg_pln_avg_prc_amt_3m_6m_ftr_rto_all,8,128.03416919708252,117
ddf_mdl_max_con_dau_dt_90d,11,127.15088844299316,118
af_q2_q1_trend,5,124.63224220275879,119
d1080_max_faqi_prc_amt_divide_rsk_adt_lmt_cash,6,123.46950149536133,120
6m_repay_amt_first_der_max,4,122.96319961547852,121
d180_apl_ord_prc_amt_avg,6,121.96749782562256,122
percent_true_followup_code_wfjt_is_can_contact_person_yes_30d,8,120.10577011108398,123
12m_used_lmt_second_der_mean_diff,10,119.4583797454834,124
credit_loan_usage_rate_24m,9,118.23151016235352,125
median_amt_other_info_auto_deduct_all,12,117.48301088809967,126
12m_repay_amt_first_der_median,7,117.37057781219482,127
percent_true_followup_code_other_call_mode_manual_30d,6,114.23388290405273,128
min_ddf_mdl_rep_tim_adv_bjq_12m,8,113.74489879608154,129
d1095_aplord_stg_grt_fst_month_cnt,8,113.52363109588623,130
rsk_avl_lmt_ch_1m_les_10000_rate_bjq_12m,5,112.1344633102417,131
min_ddf_rep_tim_dte_adv,9,109.06097888946533,132
3m_repay_amt_first_der_max,2,106.7975025177002,133
18m_used_lmt_second_der_min,7,104.93300247192383,134
rsk_avl_lmt_ch_les_1000_rate_12m,5,104.6484022140503,135
d180_d360_apl_ord_cnt_rat,2,103.84249210357666,136
cnt_other_info_auto_deduct_uid_recent_days_540,7,103.62228918075562,137
recent_1m_repay_progress_max,5,102.59389972686768,138
m1_rep_apl_suc_stg_pln_cnt_max,3,102.43470191955566,139
m3_rep_apl_stg_pln_cnt_max,6,102.04812002182007,140
12m_used_lmt_first_der_mean_diff,7,101.60256862640381,141
d180_max_adv_repay_amt_divide_d180_max_faqi_prc_amt,9,100.96129989624023,142
min_avl_lmt_lft_rep_prc_2m_cash_3m,3,99.86540031433105,143
ddf_36m_rep_dte_5_crt_dt_rep_prc_amt_rto,6,99.57220077514648,144
3m_repay_ftr_amt_second_der_mean_rto,7,98.87730121612549,145
12m_used_lmt_second_der_small_0_sum,6,97.2393889427185,146
d90_apl_ord_prc_amt_per_stg_max,3,96.91540050506592,147
6m_used_lmt_first_der_median,7,96.64441871643066,148
m1_stg_pln_manual_deduct_rep_apl_cnt_equal_1_cnt_rat,7,95.5861005783081,149
d360_apl_ord_ddf_mdl_ord_crt_dte_max,5,94.14899921417236,150
min_ddf_suc_lag_crt_tim_mnt,7,94.14261054992676,151
max_ddf_mdl_rep_dte_ftr,8,94.00985908508301,152
stg_pln_sum_rep_prc_12m_his_d0_mrn_zd_rto,6,93.84317207336426,153
d90_aplord_fal_month_cnt,2,93.1382999420166,154
3m_repay_amt_first_der_mean_rto,7,92.92789125442505,155
stg_pln_min_rep_prc_his,10,92.61393976211548,156
d180_apl_ord_prc_amt_per_stg_min,4,91.82500076293945,157
cnt_event_type_limit_type_heavy_all,11,91.71798992156982,158
stg_pln_sum_prc_amt_6m_12m_ftr_cash,3,91.61399841308594,159
af_6m_inter_1m_sum_up,4,91.59029960632324,160
max_ddf_suc_lag_crt_dte,8,90.87126922607422,161
d720_unpaid_principal_tot_amt_t_day_divide_rsk_adt_lmt_cash_his_t_day_max,7,90.7962293624878,162
d360_faqi_trade_amt_larger_than_unpaid_principal_tot_amt_t_day_count_sum,5,90.6146993637085,163
ord_apl_max_prc_amt_360_day_bjq_12m,6,89.65040969848633,164
min_amt_event_type_credit_event_result_1,8,89.52900075912476,165
used_rate_ch_grt_0p5_rate_3m,6,88.77215003967285,166
rsk_avl_lmt_ch_1m_les_10000_cnt_bjq_12m,7,87.69054079055786,167
d1080_due_repay_amt_avg_divide_d1080_faqi_trade_amt_avg,7,87.68824100494385,168
m1_stg_pln_manual_rep_apl_suc_cnt_avg,4,87.02084922790527,169
his_max_faqi_prc_amt_divide_max_ontim_amt_sum_mon,9,86.47115850448608,170
6stg_pln_repay_amt_second_der_median,8,86.38234090805054,171
d30_d90_suc_ord_cnt_rat,5,86.30791759490967,172
3m_used_lmt_second_der_stddev,9,86.23628902435303,173
min_amt_event_type_repay_recent_180,6,86.10636138916016,174
avg_avl_lmt_lft_rep_prc_all_cash_12m,8,83.7402982711792,175
ddf_24m_rep_dte_neg_7_crt_dt_ord_cnt,5,82.86466956138611,176
d15_d360_suc_ord_cnt_rat,5,82.27450180053711,177
18m_used_lmt_second_der_mean_rto,8,81.91224908828735,178
d360_light_limit_divide_btch_adt_limit,5,80.20410060882568,179
d1095_avl_lmt_eql_0_month_cnt,9,80.16962003707886,180
avg_ddf_rep_dte_ord_crt_tim_7,7,79.87548971176147,181
stg_pln_max_prc_amt_d0_rep_his_fst_ord,8,79.48006963729858,182
6m_used_lmt_first_der_small_0_sum,6,79.13777017593384,183
12ord_apply_amt_second_der_sum,5,78.55541157722473,184
d30_apl_ord_ddf_mdl_ord_crt_dte_max,6,78.15011930465698,185
m3_rep_apl_suc_amt_avg,5,77.84862899780273,186
ddf_fst_lst_ord_crt_dte,6,77.74270057678223,187
stg_pln_sum_rep_prc_his_d0_mrn_pk,7,77.53594017028809,188
18m_used_lmt_second_der_sum,8,77.43998146057129,189
ddf_12m_rep_dte_1_crt_dt_rep_prc_amt_rto,5,77.42245864868164,190
avg_avl_lmt_lft_rep_prc_all_cash_24m,9,77.37113928794861,191
m1_manual_deduct_rep_apl_stg_pln_cnt_sum,3,77.24720001220703,192
d720_due_repay_amt_sum_divide_d720_faqi_trade_amt_sum,2,77.16995191574097,193
m3_stg_pln_bnk_cnt_avg,6,76.10350131988525,194
avg_ddf_rep_dte_ord_crt_tim_3,7,75.94268083572388,195
stg_pln_sum_prc_amt_3m_6m_rto_ftr,6,75.71327137947083,196
rsk_avl_lmt_ch_les_1000_cnt_3m,6,75.6160888671875,197
6ord_apply_amt_second_der_mean_rto,6,75.08274841308594,198
30stg_pln_repay_amt_second_der_mean_rto,7,74.74553060531616,199
ddf_bjq_12m_rep_dte_1_crt_dt_max_prc_amt,5,74.63779067993164,200
d1095_aplord_fal_month_cnt,6,74.02239990234375,201
m1_rep_apl_suc_amt_max,2,72.71770095825195,202
m1_mrn_rep_apl_cnt,3,72.2326021194458,203
credit_ratio_12m,7,71.99993991851807,204
d60_apl_ord_prc_amt_per_stg_min,5,71.42736911773682,205
rsk_avl_lmt_ch_1m_les_500_cnt_3m,3,71.11729907989502,206
stg_pln_sum_rep_prc_his_ovd_0d_pls_3d_zd_v2,6,70.76456928253174,207
stg_pln_cnt_6m_12m_ftr_rto_all,2,70.48709869384766,208
m6_mrn_rep_apl_cnt,7,70.16504049301147,209
succloan_day_diff_reud_stage_num_sum_all,6,69.83775901794434,210
3stg_pln_repay_amt_second_der_mean_rto,6,69.58410024642944,211
stg_pln_avg_prc_amt_1m_on_light,3,69.4163007736206,212
ddf_24m_rep_dte_neg_7_crt_dt_avg_prc_amt,7,69.27882146835327,213
3m_used_lmt_first_der_mean_diff,4,68.97550010681152,214
payment_balancenotenough_day_rate_3m,6,68.91127872467041,215
ai_busy_cnt_15d,7,68.90058040618896,216
stg_pln_max_prc_amt_12m_ftr_his_rep_rto_cash,2,68.54687976837158,217
stddev_amt_event_type_repay_all,6,67.66770052909851,218
stg_pln_min_prc_amt_d0_rep_24m,5,67.49089908599854,219
18ord_apply_amt_first_der_median,6,67.39637088775635,220
18ord_apply_amt_first_der_min,3,65.69179821014404,221
last_amt_channel_hb_microcredit_lv1_all,6,65.47567081451416,222
his_max_faqi_prc_amt_divide_max_due_pay_amt_sum_mon,5,65.01982021331787,223
last_day_diff_event_result_0_event_type_loan_all,9,64.94968938827515,224
his_trade_fail_amt_sum_mon_divide_his_trade_success_amt_sum_mon,5,64.85901069641113,225
af_1m_trend,5,64.7810287475586,226
m6_rep_apl_suc_amt_min,6,64.72485876083374,227
ddf_3m_rep_dte_7_crt_dt_rep_prc_amt_rto,5,64.03807926177979,228
d360_apl_ord_prc_amt_min,5,63.89182949066162,229
succloan_stage_num_mean_all,6,63.356600284576416,230
18m_used_lmt_first_der_mean_rto,5,63.10858917236328,231
credit_unique_fund_cnt_3m,5,63.04735851287842,232
m3_manual_rep_apl_suc_stg_pln_cnt_avg,5,62.09975051879883,233
36stg_pln_repay_amt_second_der_mean_diff,5,61.96966004371643,234
18m_used_lmt_first_der_sum,5,60.92270040512085,235
m1_manual_rep_apl_suc_amt_sum,3,60.907280921936035,236
stg_pln_sum_rep_prc_3m_his_ovd_0d_pls_3d_afn_pk_rto_v2,5,60.42814064025879,237
m1_rep_apl_stg_pln_cnt_mor_1_cnt,3,60.296600341796875,238
rsi_abf_1y_inter_1m,1,60.22990036010742,239
stg_pln_sum_rep_prc_his_ovd_0d_pls_3d_zd_rto_v2,5,59.76810073852539,240
credit_unique_scene_cnt_36m,5,59.57791042327881,241
6m_used_lmt_second_der_min,6,59.28450012207031,242
f54__percent_true_call_mode_is_manual_called_phone_social_relations_is_friend_30d,3,58.98410129547119,243
d1080_max_adv_repay_amt_divide_d1080_max_faqi_prc_amt,6,58.743520736694336,244
18m_repay_ftr_amt_first_der_mean_diff,4,58.63945007324219,245
redu_amt_event_type_repay_loan,5,58.45845031738281,246
d360_apl_ord_stg_num_sum_all,5,57.882159948349,247
rsk_avl_lmt_ch_1m_les_500_cnt_bjq_12m,9,57.76296949386597,248
credit_reject_cnt_12m,9,57.622639656066895,249
his_30_day_csh_apl_ord_cnt_his_rto,6,57.47913980484009,250
ord_apl_suc_sum_prc_amt_360_day_13_18_bjq_12m,4,57.42004919052124,251
d360_repaid_exclude_principal_fee_max,4,57.391340255737305,252
d720_repaid_interest_fee_sum,6,57.16765069961548,253
std_amt_channel_hb,8,56.89280939102173,254
rsk_lmt_rate_ch_1m_grt_0p5_rate_bjq_12m,2,56.632158279418945,255
credit_avg_limit_cnt_36m,5,56.44931983947754,256
6m_used_lmt_second_der_median,6,56.20913124084473,257
ord_apl_sum_prc_amt_360_day_bjq_12m,4,56.119760513305664,258
d90_avg_due_pay_amt_sum_by_mon_divide_rsk_adt_lmt_cash,4,54.9042387008667,259
rsi_af_6m_inter_1m,4,54.835500717163086,260
stg_pln_avg_prc_amt_his_ftr_light,3,54.661699295043945,261
3stg_pln_repay_amt_first_der_stddev,4,54.36588001251221,262
m6_stg_pln_d0_normal_batch_rep_apl_suc_cnt_rat,3,54.3112096786499,263
12m_used_lmt_first_der_sum,5,54.02176743745804,264
light_d720_sum_faqi_prc_amt_divide_heavy_d720_sum_faqi_prc_amt,5,53.9451789855957,265
max_ddf_rep_tim_dte_adv,4,53.62061905860901,266
ddf_24m_rep_dte_neg_7_crt_dt_rep_prc_amt,6,53.170589447021484,267
his_max_faqi_prc_amt_divide_max_ovd_amt_sum_mon,5,53.16468906402588,268
min_rsk_avl_lmt_36m_bt_ch,6,52.6278510093689,269
ddf_bjq_12m_rep_dte_7_crt_dt_rep_prc_amt,3,52.15511989593506,270
percent_true_followup_code_wfjt_called_phone_social_relations_family_180d,5,51.98590898513794,271
ddf_bjq_12m_rep_dte_neg_7_crt_dt_ord_cnt,4,51.83841037750244,272
m6_stg_pln_rep_apl_cnt_equal_1_manual_rep_apl_amt_min,4,51.011098861694336,273
3m_used_lmt_second_der_mean_diff,4,50.80513048171997,274
24stg_pln_repay_amt_second_der_mean_rto,6,50.77569007873535,275
stg_pln_cnt_adv_rct,5,50.25282955169678,276
d180_max_due_prc_amt_divide_d180_max_faqi_prc_amt,4,50.03922927379608,277
d180_avl_lmt_shift1_rise_month_cnt,3,50.02955913543701,278
stg_pln_pay_off_max_prc_amt_pday_12m,3,49.79469966888428,279
12m_used_lmt_first_der_min,5,49.41323137283325,280
ord_apl_sum_prc_amt_360_day_19_23,4,49.37328052520752,281
his_max_ovd_repay_amt_divide_his_max_suc_prc_amt,5,49.10272026062012,282
stg_pln_sum_rep_prc_his_d0_mrn_pk_rto_v2,4,48.907949447631836,283
af_3m_inter_1m_sum_up,1,48.26279830932617,284
d180_due_repay_amt_avg_divide_d180_faqi_trade_amt_avg,4,48.195640087127686,285
ddf_bjq_12m_rep_dte_neg_5_crt_dt_max_prc_amt,2,48.10749816894531,286
m6_manual_rep_apl_suc_cnt_in_manual_rep_rat,5,47.186020374298096,287
d720_max_ovd_repay_amt_divide_d720_max_fail_prc_amt,5,46.694679260253906,288
d730_avl_lmt_con_drp_month_max,4,46.45914030075073,289
3m_repay_ftr_amt_first_der_mean_diff,4,46.278639793395996,290
stg_pln_avg_prc_amt_his_light,4,46.224989891052246,291
15d_range_sum_prc_amt_1m,4,46.07833003997803,292
m6_stg_pln_rep_apl_cnt_his_ovd_avg,3,45.84360122680664,293
m1_stg_pln_d0_rep_apl_suc_cnt_rat,2,45.538299560546875,294
12m_repay_ftr_amt_second_der_mean_rto,4,45.52880001068115,295
d90_due_repay_amt_avg_divide_d90_faqi_trade_amt_avg,3,45.5143985748291,296
6m_repay_ftr_amt_second_der_mean_rto,4,45.31096935272217,297
abf_1y_inter_1m_count_up,4,45.17918920516968,298
his_360_day_prc_amt_3_000_flg_suc_ord_cnt_bjq_12m,3,45.06006908416748,299
12m_used_lmt_first_der_avg,3,45.040799140930176,300
d60_d360_apl_ord_prc_amt_avg_rat,3,44.81737995147705,301
6m_used_lmt_first_der_max,5,44.66744041442871,302
rsk_lmt_rate_ch_1m_grt_0p95_rate_3m,2,44.54082012176514,303
ddf_24m_rep_dte_neg_7_crt_dt_rep_prc_amt_rto,3,44.419400215148926,304
ord_apl_cnt_720_day_19_23,5,44.39634037017822,305
12stg_pln_repay_amt_second_der_median,6,44.19981050491333,306
m3_manual_rep_apl_suc_amt_sum,4,44.12431025505066,307
ddf_3m_rep_dte_5_crt_dt_sum_prc_amt,2,44.04739952087402,308
his_advrepay_suc_trade_in_same_month_count_sum,3,43.97159957885742,309
d360_repaid_interest_fee_max,4,43.81486988067627,310
ord_apl_cnt_360_day_04_06_bjq_12m,4,43.76510047912598,311
rsk_avl_lmt_ch_1m_les_500_cnt_12m,3,43.222920417785645,312
rsk_lmt_rate_ch_1m_grt_0p2_rate_bjq_12m,4,43.19427967071533,313
avg_ddf_rep_dte_ord_crt_tim_neg_1,2,43.10650062561035,314
credit_unique_fund_cnt_1m,2,43.06040000915527,315
sum_day_diff_shift1_event_type_loan_all,4,42.71974039077759,316
m1_manual_deduct_rep_apl_cnt_rat,2,42.38850021362305,317
m3_manual_deduct_rep_apl_suc_amt_sum,2,42.30649948120117,318
credit_unique_fund_cnt_36m,3,42.27504920959473,319
d180_apl_ord_stg_num_avg,2,41.85439968109131,320
3ord_apply_amt_second_der_mean_diff,3,41.8203010559082,321
rsk_lmt_rate_ch_1m_grt_0p2_cnt_24m,3,41.7406005859375,322
stg_pln_min_prc_amt_1m_3m_ftr_rto_cash,5,41.69919002056122,323
ddf_6m_rep_dte_neg_3_crt_dt_rep_prc_amt_rto,3,41.68313026428223,324
stg_pln_sum_rep_prc_12m_his_d0_dwn_zd,3,41.54280090332031,325
ddf_fst_adt_fst_ord_crt_dte_mnt,5,41.418504893779755,326
stg_pln_sum_prc_amt_ovd_pls_fst_ord_bjq_12m,3,41.26034069061279,327
6m_used_lmt_second_der_sum,3,41.2214994430542,328
n_unique_event_type_day_diff_shift1_event_type_loan,3,40.958940505981445,329
ord_apl_suc_cnt_720_day_13_18,2,40.81629943847656,330
stg_pln_max_prc_amt_adv_rct_36m,3,40.616600036621094,331
3stg_pln_repay_amt_first_der_mean_rto,4,40.59761047363281,332
d90_max_due_prc_amt_divide_rsk_adt_lmt_cash,3,40.459999561309814,333
12m_repay_amt_first_der_sum,4,40.45251989364624,334
d90_d360_apl_ord_prc_amt_avg_rat,3,40.36386966705322,335
cnt_event_type_repay_event_result_1_all,5,40.19683885574341,336
d360_apl_ord_prc_amt_per_stg_avg,4,40.10360050201416,337
9m_ftr_con_dsc_repay_amt_max,3,39.938300132751465,338
m3_manual_rep_apl_stg_pln_cnt_max,2,39.72370147705078,339
d1080_sum_repaid_interest_fee_sum_divide_d1080_principal_sum,3,39.69937992095947,340
credit_loan_avg_days_36m,4,39.52587938308716,341
max_ddf_mdl_rep_dte_his_bjq,4,39.35701036453247,342
div_amt_event_type_repay_loan,5,39.081419944763184,343
d1080_repaid_interest_fee_stddev,3,38.99280071258545,344
credit_unique_scene_cnt_24m,3,38.80511951446533,345
sum_talk_duration_call_mode_ai_180d,4,38.77395057678223,346
stg_pln_sum_rep_prc_3m_his_d0_evn_zd_rto_v2,3,38.745699882507324,347
d1080_unpaid_principal_tot_amt_t_day_divide_rsk_adt_lmt_cash_his_t_day_max,6,38.6594500541687,348
3ord_apply_amt_first_der_mean_rto,3,38.547499656677246,349
d720_max_due_prc_amt_divide_d720_max_faqi_prc_amt,3,38.48986005783081,350
d360_due_repay_amt_sum_divide_d360_faqi_trade_amt_sum,3,38.28929138183594,351
12m_used_lmt_first_der_mean_rto,4,38.259531021118164,352
12m_repay_amt_second_der_mean_diff,3,38.2588996887207,353
6m_used_lmt_first_der_mean_diff,5,38.10692071914673,354
12ord_apply_amt_second_der_stddev,3,38.08505058288574,355
m6_stg_pln_rep_apl_amt_ovd_1d_3d_min,3,38.069899559020996,356
cnt_event_type_loan_type_heavy_all,3,38.016199588775635,357
d30_d180_his_rep_amt_sum_rat_all,4,37.896560192108154,358
d90_aplord_suc_month_rto,1,37.68149948120117,359
rsk_avl_lmt_ch_1m_les_1000_rate_1m,2,37.5669002532959,360
12m_repay_amt_first_der_mean_diff,3,37.552210330963135,361
stg_pln_pay_off_max_prc_amt_14d,3,37.51070022583008,362
median_amt_event_result_1_all,5,37.19026041030884,363
6m_repay_amt_second_der_mean_diff,4,36.93385982513428,364
max_avl_lmt_lft_rep_prc_all_cash_24m,3,36.84247970581055,365
d180_repaid_gurantee_fee_sum_divide_d180_principal_sum,4,36.77668046951294,366
rsk_avl_lmt_ch_1m_les_500_rate_3m,2,36.69009971618652,367
d90_d180_suc_ord_prc_amt_avg_rat,3,36.599900245666504,368
stddev_amt_event_type_repay_event_result_1_recent_180,3,36.437880516052246,369
m1_rep_apl_suc_amt_sum,2,36.42249870300293,370
3m_used_lmt_first_der_max,2,36.085500717163086,371
m6_manual_tim_19_24_rep_apl_suc_cnt,3,36.07900047302246,372
m6_stg_pln_manual_rep_apl_fal_cnt_sum,3,35.982579708099365,373
d1080_trade_fail_stgnum_avg_mon_divide_his_trade_success_stgnum_avg_mon,5,35.95824098587036,374
stg_pln_max_prc_amt_adv_rct_12m,2,35.94290065765381,375
18m_repay_amt_first_der_median,4,35.91775941848755,376
avg_ddf_rep_dte_ord_crt_tim_1,4,35.86348056793213,377
f54__percent_true_call_mode_is_ai_called_phone_social_relations_is_self_180d,3,35.754539012908936,378
min_rsk_lmt_rate_bt_ch_3m,4,35.67137807607651,379
d1080_max_due_prc_amt_divide_d1080_max_faqi_prc_amt,3,35.52626991271973,380
d360_max_due_prc_amt_divide_d360_max_faqi_prc_amt,2,35.321699142456055,381
min_rsk_lmt_rate_3m_bt_ch,4,35.315730571746826,382
18m_repay_amt_first_der_mean_diff,3,35.13761043548584,383
recent_24m_settle_loan_diff_days_min,2,35.12380027770996,384
d720_repaid_tot_fee_stddev,3,34.93474006652832,385
stg_pln_sum_rep_prc_his_d0_afn_zd_v2,3,34.60074043273926,386
18stg_pln_repay_amt_second_der_mean_rto,3,34.54763984680176,387
36stg_pln_repay_amt_second_der_mean_rto,3,34.21309947967529,388
d90_suc_ord_prc_amt_sum_all,2,34.172099113464355,389
recent_36m_overdue_3d_month_rto,3,34.145569801330566,390
max_ddf_lag_crt_dte,5,34.0271897315979,391
min_avl_lmt_lft_rep_prc_2m_cash_36m,3,33.85879993438721,392
n_unique_other_info_event_type_credit,2,33.85484981536865,393
6stg_pln_repay_amt_first_der_max,3,33.7258095741272,394
