feature,gain,split
12m_used_lmt_first_der_great_0_sum,307.3255305290222,30
credit_loan_avg_days_36m,304.7189311981201,29
af_1y_inter_3m_sum_up,304.60093116760254,20
12m_repay_ftr_amt_second_der_mean_rto,303.9459104537964,26
pmt_crd_amt_pmonth_his,302.7981595993042,31
m1_rep_apl_stg_pln_cnt_mor_1_cnt,302.403528213501,20
stg_pln_sum_prc_amt_ftr_fst_ord,299.62405729293823,15
rsk_avl_lmt_ch_les_1000_rate_12m,299.52813720703125,22
d30_d180_his_rep_amt_sum_rat_all,299.0642890930176,26
credit_unique_scene_cnt_36m,298.4883589744568,24
ord_apl_cnt_13_18,295.3710877895355,28
rsk_avl_lmt_ch_1m_les_10000_cnt_bjq_12m,293.9818911552429,32
3ord_apply_amt_second_der_mean_diff,293.8751814365387,28
rsi_bf_3m_inter_1m,293.58336877822876,27
rsi_af_1y_inter_1m,291.5519428253174,30
12m_repay_amt_first_der_mean_diff,291.3920228481293,27
18m_repay_ftr_amt_second_der_mean_diff,288.7426996231079,30
m3_rep_apl_suc_amt_avg,288.208149433136,28
light_his_max_faqi_prc_amt_divide_heavy_his_max_faqi_prc_amt,288.1925585269928,30
ddf_24m_rep_dte_1_crt_dt_rep_prc_amt_rto,286.3733193874359,26
percent_true_followup_code_wfjt_is_can_contact_person_yes_30d,286.01368951797485,18
recent_1m_repay_progress_max,284.5785617828369,15
ddf_3m_rep_dte_7_crt_dt_rep_prc_amt_rto,284.0702691078186,24
d180_due_repay_amt_avg_divide_d180_faqi_trade_amt_avg,283.09480714797974,18
his_30_day_csh_apl_ord_cnt_his_rto,282.92545986175537,26
stg_pln_cnt_d0_rep_his_fst_ord,282.0150577425957,33
18ord_apply_amt_first_der_median,280.8599603176117,27
m3_stg_pln_bnk_cnt_avg,280.8555498123169,27
avg_ddf_rep_dte_ord_crt_tim_neg_7,280.85325050354004,33
d720_max_due_prc_amt_divide_d720_max_faqi_prc_amt,279.9766817688942,30
rsk_avl_lmt_ch_les_5000_rate_12m,279.5539391040802,24
payment_balancenotenough_day_rate_3m,277.71062207221985,26
30stg_pln_repay_amt_second_der_mean_rto,276.84755849838257,27
max_ddf_mdl_rep_dte_his_bjq,273.9392113685608,29
d360_repaid_exclude_principal_fee_max,271.4183692932129,24
d360_repaid_interest_fee_max,269.4748978614807,27
avg_ddf_rep_dte_ord_crt_tim_neg_1,268.76543045043945,27
3stg_pln_repay_amt_first_der_stddev,268.4330201148987,23
ord_apl_cnt_720_day_19_23,268.05099058151245,25
m1_stg_pln_d0_rep_apl_suc_cnt_rat,267.1336007118225,22
3m_repay_amt_first_der_min,262.6135473251343,25
min_ddf_mdl_rep_tim_adv_bjq_12m,259.8288596868515,30
stg_pln_max_prc_amt_adv_rct_36m,259.18306016921997,26
stg_pln_sum_rep_prc_6m_his_adv_rto,256.55196952819824,19
m1_stg_pln_manual_deduct_rep_apl_cnt_equal_1_cnt_rat,254.7511329650879,20
pst_ord_apl_suc_sum_stg_num_360_day_bjq_12m,254.57016038894653,10
cnt_event_type_repay_event_result_1_all,252.67864155769348,28
rsk_avl_lmt_ch_1m_les_10000_rate_6m,252.6330370903015,19
stg_pln_sum_rep_prc_12m_his_d0_dwn_zd,251.35917711257935,24
credit_unique_fund_cnt_36m,249.575439453125,24
d720_max_ovd_repay_amt_divide_d720_max_suc_prc_amt,248.21380066871643,24
d7_d15_apl_ord_prc_amt_avg_rat,246.4616503715515,20
m6_pmt_not_eng_amt_pday_min,245.58035016059875,26
m1_rep_apl_suc_amt_max,242.7085108757019,22
m6_stg_pln_d0_normal_batch_rep_apl_fal_cnt_equal_2_cnt_rat,242.0501298904419,24
avg_ddf_rep_dte_ord_crt_tim_3,241.74286222457886,24
f54__percent_true_call_mode_is_ai_called_phone_social_relations_is_self_180d,240.8220911026001,14
d360_faqi_trade_amt_larger_than_unpaid_principal_tot_amt_t_day_count_sum,240.7721405029297,9
ord_apl_max_prc_amt_360_day_bjq_12m,240.4144686460495,22
6stg_pln_repay_amt_second_der_median,240.33689975738525,29
used_rate_ch_grt_0p5_rate_3m,238.6982705593109,20
stg_pln_pay_off_max_prc_amt_pday_12m,238.16796922683716,21
36stg_pln_repay_amt_second_der_mean_rto,236.0087513923645,23
m3_payment_not_eng_inteday_avg,235.98610877990723,24
avg_avl_lmt_lft_rep_prc_all_cash_12m,235.9835216999054,18
stg_pln_sum_rep_prc_his_d0_afn_zd_v2,233.72097486257553,25
his_max_ovd_repay_amt_divide_his_max_suc_prc_amt,233.61792159080505,28
ddf_24m_rep_dte_neg_7_crt_dt_avg_prc_amt,232.43616104125977,24
af_1y_inter_1m_sum_up,230.43038058280945,18
stg_pln_avg_prc_amt_his_light,230.16952085494995,22
ord_apl_suc_sum_prc_amt_180_day_07_12,226.55255794525146,21
cnt_event_type_loan_type_heavy_all,224.65630102157593,21
6stg_pln_repay_amt_first_der_max,224.38923811912537,23
pst_ord_apl_suc_max_prc_amt_his,223.82022213935852,24
d360_apl_ord_stg_num_sum_all,222.56534123420715,17
d90_suc_ord_prc_amt_sum_all,220.21203899383545,19
ddf_12m_rep_dte_neg_1_crt_dt_rep_prc_amt_rto,217.85997200012207,20
credit_loan_avg_days_24m,216.1878890991211,17
