score_column,score_band,n_samples,bad,bad_rate,blue_customer_flag,zc_level,prc_amt_xz_30d_3m_sum,ovd_amt_xz_30d_3m_sum
gcard_v6,1,4912,9,0.0018322475570032573,B2,4,463.86,0.0
gcard_v6,1,13073,21,0.0016063642622198425,B2,5,38596.16,0.0
gcard_v6,1,92812,145,0.0015622979787096496,B2,6,275732.19999999995,0.0
gcard_v6,1,80392,84,0.0010448800875709026,B2,7,117461.23999999999,0.0
gcard_v6,1,1,0,0.0,E3,2,0.0,0.0
gcard_v6,1,4,0,0.0,E3,3,0.0,0.0
gcard_v6,1,16,0,0.0,E3,4,0.0,0.0
gcard_v6,1,2,0,0.0,E3,5,0.0,0.0
gcard_v6,1,10,0,0.0,E3,6,0.0,0.0
gcard_v6,2,426,1,0.002347417840375587,B2,1,12689.2,0.0
gcard_v6,2,2875,11,0.0038260869565217392,B2,2,79203.67000000001,0.0
gcard_v6,2,9552,53,0.00554857621440536,B2,3,196678.51,1482.0800000000002
gcard_v6,2,10517,52,0.004944375772558714,B2,4,223142.11,0.0
gcard_v6,2,31478,172,0.005464133680665862,B2,5,443906.55000000005,14829.27
gcard_v6,2,100853,426,0.0042239695398252905,B2,6,608803.59,34880.86
gcard_v6,2,38925,120,0.0030828516377649326,B2,7,65970.76,0.0
gcard_v6,2,4,0,0.0,E2,3,0.0,0.0
gcard_v6,2,3,0,0.0,E2,4,0.0,0.0
gcard_v6,2,1,0,0.0,E2,5,0.0,0.0
gcard_v6,2,1,0,0.0,E2,6,0.0,0.0
gcard_v6,2,1,0,0.0,E3,2,0.0,0.0
gcard_v6,2,12,1,0.08333333333333333,E3,3,3686.57,0.0
gcard_v6,2,39,0,0.0,E3,4,0.0,0.0
gcard_v6,2,3,0,0.0,E3,5,0.0,0.0
gcard_v6,2,52,2,0.038461538461538464,E3,6,0.0,0.0
gcard_v6,2,1,0,0.0,E3,7,0.0,0.0
gcard_v6,3,3503,86,0.024550385383956607,B2,1,766234.45,736.12
gcard_v6,3,12926,322,0.02491103202846975,B2,2,1278756.95,19890.230000000003
gcard_v6,3,22555,501,0.02221236976280204,B2,3,1717499.1600000001,14315.62
gcard_v6,3,16589,326,0.019651576345771294,B2,4,593740.71,15057.04
gcard_v6,3,36053,775,0.021496130696474634,B2,5,1067869.9500000002,41137.34
gcard_v6,3,69952,1345,0.019227470265324793,B2,6,1214659.19,21997.01
gcard_v6,3,27703,407,0.014691549651662274,B2,7,185608.23,938.1400000000001
gcard_v6,3,1,0,0.0,E2,1,0.0,0.0
gcard_v6,3,5,0,0.0,E2,2,0.0,0.0
gcard_v6,3,271,18,0.06642066420664207,E2,3,2895.9300000000003,80.04
gcard_v6,3,397,29,0.07304785894206549,E2,4,9558.23,152.39000000000001
gcard_v6,3,148,14,0.0945945945945946,E2,5,2184.78,0.0
gcard_v6,3,748,27,0.03609625668449198,E2,6,2644.94,0.0
gcard_v6,3,31,1,0.03225806451612903,E2,7,0.0,0.0
gcard_v6,3,22,0,0.0,E3,1,0.0,0.0
gcard_v6,3,320,20,0.0625,E3,2,160484.44,0.0
gcard_v6,3,1162,51,0.04388984509466437,E3,3,235474.95,0.0
gcard_v6,3,1449,55,0.03795721187025535,E3,4,80191.24,0.0
gcard_v6,3,217,7,0.03225806451612903,E3,5,19786.27,0.0
gcard_v6,3,615,23,0.03739837398373984,E3,6,16039.02,247.53
gcard_v6,3,76,2,0.02631578947368421,E3,7,0.0,0.0
gcard_v6,4,5839,661,0.11320431580750129,B2,1,4564071.23,88572.19000000002
gcard_v6,4,9722,1087,0.11180826990331208,B2,2,3270020.4600000004,149825.66
gcard_v6,4,10013,1217,0.12154199540597224,B2,3,2110503.44,60428.18
gcard_v6,4,5251,613,0.1167396686345458,B2,4,643976.59,5659.87
gcard_v6,4,10771,1394,0.12942159502367467,B2,5,1426985.2000000002,52538.530000000006
gcard_v6,4,18962,2249,0.1186056323172661,B2,6,941024.48,21153.940000000002
gcard_v6,4,6168,587,0.09516861219195849,B2,7,174367.86000000002,634.8900000000001
gcard_v6,4,149,19,0.12751677852348994,E2,1,112260.65,0.0
gcard_v6,4,584,99,0.1695205479452055,E2,2,508655.37,18863.3
gcard_v6,4,5061,1013,0.20015807152736614,E2,3,1550586.11,26432.239999999998
gcard_v6,4,5188,1037,0.19988434849653045,E2,4,934301.56,9841.59
gcard_v6,4,1995,381,0.19097744360902255,E2,5,227072.18,9746.529999999999
gcard_v6,4,9797,1869,0.1907726855159743,E2,6,809549.55,10184.960000000001
gcard_v6,4,463,98,0.21166306695464362,E2,7,12367.06,713.71
gcard_v6,4,3807,646,0.16968741791436828,E3,1,5011736.37,27966.570000000003
gcard_v6,4,17823,2894,0.16237445996745778,E3,2,13493907.3,158161.55
gcard_v6,4,28427,4331,0.15235515531009253,E3,3,10675323.83,253812.51
gcard_v6,4,31810,5364,0.16862621817038667,E3,4,7746100.34,179253.48000000004
gcard_v6,4,4295,762,0.17741559953434227,E3,5,889670.9500000001,40161.65
gcard_v6,4,15748,2786,0.17691135382270765,E3,6,2321270.54,116280.22
gcard_v6,4,2870,440,0.15331010452961671,E3,7,144347.6,1957.06
gcard_v6,5,296,142,0.4797297297297297,B2,1,183572.36,0.0
gcard_v6,5,532,261,0.4906015037593985,B2,2,134861.63,0.0
gcard_v6,5,677,339,0.5007385524372231,B2,3,109473.09,8462.130000000001
gcard_v6,5,371,189,0.5094339622641509,B2,4,44048.39,492.3
gcard_v6,5,857,445,0.5192532088681447,B2,5,61620.68,317.23
gcard_v6,5,2030,1135,0.5591133004926109,B2,6,189188.88,30385.310000000005
gcard_v6,5,857,458,0.5344224037339557,B2,7,64972.28999999999,12237.130000000001
gcard_v6,5,179,97,0.5418994413407822,E2,1,678749.35,25439.55
gcard_v6,5,582,307,0.5274914089347079,E2,2,1800691.0,55657.54
gcard_v6,5,3291,1811,0.5502886660589487,E2,3,4252334.74,58732.840000000004
gcard_v6,5,2226,1278,0.5741239892183289,E2,4,1687152.45,58476.59
gcard_v6,5,775,421,0.5432258064516129,E2,5,433308.7,7770.720000000001
gcard_v6,5,3888,2085,0.5362654320987654,E2,6,1282344.42,70380.27
gcard_v6,5,343,183,0.5335276967930029,E2,7,34024.11,4579.65
gcard_v6,5,8273,4621,0.5585640033845038,E3,1,48889168.28,877209.06
gcard_v6,5,28253,16814,0.5951226418433441,E3,2,98228889.49,2989053.56
gcard_v6,5,35201,21454,0.6094713218374478,E3,3,61261478.029999994,2275107.29
gcard_v6,5,46374,28774,0.6204769914176047,E3,4,48182866.93,1927018.37
gcard_v6,5,8023,4938,0.6154804935809548,E3,5,5743553.6899999995,286667.70999999996
gcard_v6,5,38630,23645,0.6120890499611701,E3,6,19926034.32,1111827.7399999998
gcard_v6,5,13085,8050,0.61520825372564,E3,7,3399157.45,146976.95
