feature,rank,gain,split_importance,bin_order,bin_label,lower_bound,upper_bound,is_missing_bin,split_value,good,bad,total,bad_rate,pop_pct,woe,iv_component,status,skip_reason
unpaid_principal_future_light_add_heavy,2,397507.3531263396,582,3,"(15665.8, inf]",15665.7802734375,inf,False,OOT-OOS,5022,4855,9877,0.4915460159967602,0.08085297969875573,1.7513411638908902,0.400427725259541,ok,
his_360_day_csh_apl_ord_cnt,3,296484.5331825614,516,0,"(-inf, 1]",-inf,1.0,False,DEV,247599,7115,254714,0.027933289885911258,0.6977490816351688,-1.8357975235403925,1.2351282707952091,ok,
his_360_day_csh_apl_ord_cnt,3,296484.5331825614,516,1,"(1, 2]",1.0,2.0,False,DEV,17722,4777,22499,0.21232054757989244,0.06163248422823112,0.402821873125581,0.011448478271884879,ok,
his_360_day_csh_apl_ord_cnt,3,296484.5331825614,516,2,"(2, 3]",2.0,3.0,False,DEV,10845,4260,15105,0.282025819265144,0.04137778009100098,0.7793757716146453,0.032248685833390224,ok,
his_360_day_csh_apl_ord_cnt,3,296484.5331825614,516,3,"(3, 8]",3.0,8.0,False,DEV,22137,15481,37618,0.4115317135413898,0.10304861512500993,1.3561122543233342,0.279622120129696,ok,
his_360_day_csh_apl_ord_cnt,3,296484.5331825614,516,4,"(8, inf]",8.0,inf,False,DEV,11014,24101,35115,0.6863448668660117,0.09619203892058918,2.4968009873863277,0.990755101271762,ok,
his_360_day_csh_apl_ord_cnt,3,296484.5331825614,516,0,"(-inf, 1]",-inf,1.0,False,OOT,86086,2024,88110,0.022971285892634207,0.7241064751275877,-1.8405663619530124,1.2577228905419056,ok,
his_360_day_csh_apl_ord_cnt,3,296484.5331825614,516,1,"(1, 2]",1.0,2.0,False,OOT,5462,1270,6732,0.18865121806298277,0.05532498911087187,0.4509674496283491,0.01324475220935427,ok,
his_360_day_csh_apl_ord_cnt,3,296484.5331825614,516,2,"(2, 3]",2.0,3.0,False,OOT,3393,1145,4538,0.25231379462318204,0.03729423656939045,0.8234428720217132,0.033704366641063556,ok,
his_360_day_csh_apl_ord_cnt,3,296484.5331825614,516,3,"(3, 8]",3.0,8.0,False,OOT,6873,4300,11173,0.38485635012977715,0.09182205931903913,1.4405213433520356,0.3010965497981894,ok,
