mdl_month,score_column,score_decile,score_min,score_max,n_samples,pct,bad_rate,baseline_pct,psi_component,month_psi,lower_bound
2025-11,model_score,009,0.3334078518484495,0.6114009870808139,108903,0.0907525,0.4699044103468224,0.1,0.0008973234409596587,0.021143340565935326,"(0.333408, 0.611401]"
2025-11,model_score,010,0.6114009870808139,0.9983048832626005,97721,0.08143416666666667,0.7961748242445329,0.1,0.003812962905971525,0.021143340565935326,"(0.611401, 0.998305]"
2025-12,model_score,001,0.001221991393305739,0.0028423840019584593,148105,0.12342083333333333,0.0016542317950102967,0.1,0.004928439843016364,0.02473559082106206,"(0.001222, 0.002842]"
2025-12,model_score,002,0.0028423840019584593,0.003555555796704264,149278,0.12439833333333333,0.002465199158616809,0.1,0.005326609892351807,0.02473559082106206,"(0.002842, 0.003556]"
2025-12,model_score,003,0.003555555796704264,0.0055047910342660164,139330,0.11610833333333333,0.003968994473551999,0.1,0.002405835597540808,0.02473559082106206,"(0.003556, 0.005505]"
2025-12,model_score,004,0.0055047910342660164,0.010570912098444605,126870,0.105725,0.007913612359107747,0.1,0.0003187176049458885,0.02473559082106206,"(0.005505, 0.010571]"
2025-12,model_score,005,0.010570912098444605,0.02137404599316172,119388,0.09949,0.015813984655074213,0.1,2.6076551872798476e-06,0.02473559082106206,"(0.010571, 0.021374]"
2025-12,model_score,006,0.02137404599316172,0.06737391945926852,107791,0.08982583333333333,0.040866120548097705,0.1,0.00109166341843777,0.02473559082106206,"(0.021374, 0.067374]"
2025-12,model_score,007,0.06737391945926852,0.15927393359619255,102165,0.0851375,0.11256301081583713,0.1,0.0023914147352644796,0.02473559082106206,"(0.067374, 0.159274]"
2025-12,model_score,008,0.15927393359619255,0.3334078518484495,103578,0.086315,0.23931722952750584,0.1,0.0020139775309974415,0.02473559082106206,"(0.159274, 0.333408]"
2025-12,model_score,009,0.3334078518484495,0.6114009870808139,110043,0.0917025,0.4510873022363985,0.1,0.0007187339661946115,0.02473559082106206,"(0.333408, 0.611401]"
2025-12,model_score,010,0.6114009870808139,0.9983048832626005,93439,0.07786583333333333,0.7763995761940945,0.1,0.0055375905771256105,0.02473559082106206,"(0.611401, 0.998305]"
2026-01,model_score,001,0.001221991393305739,0.0028423840019584593,153571,0.12797583333333334,0.0017907026717283862,0.1,0.006900834002570509,0.03291357019590914,"(0.001222, 0.002842]"
2026-01,model_score,002,0.0028423840019584593,0.003555555796704264,150818,0.12568166666666666,0.0027914439920964343,0.1,0.0058703685036732775,0.03291357019590914,"(0.002842, 0.003556]"
2026-01,model_score,003,0.003555555796704264,0.0055047910342660164,142295,0.11857916666666667,0.003773850100144067,0.1,0.0031660873973661905,0.03291357019590914,"(0.003556, 0.005505]"
2026-01,model_score,004,0.0055047910342660164,0.010570912098444605,127423,0.10618583333333333,0.007196502986117106,0.1,0.00037127691977605033,0.03291357019590914,"(0.005505, 0.010571]"
2026-01,model_score,005,0.010570912098444605,0.02137404599316172,118023,0.0983525,0.01481914542080781,0.1,2.736863583669046e-05,0.03291357019590914,"(0.010571, 0.021374]"
2026-01,model_score,006,0.02137404599316172,0.06737391945926852,109300,0.09108333333333334,0.04060384263494968,0.1,0.0008327751827626829,0.03291357019590914,"(0.021374, 0.067374]"
2026-01,model_score,007,0.06737391945926852,0.15927393359619255,101945,0.08495416666666666,0.11313943793221835,0.1,0.0024533478641830613,0.03291357019590914,"(0.067374, 0.159274]"
2026-01,model_score,008,0.15927393359619255,0.3334078518484495,103445,0.08620416666666667,0.2392865774082846,0.1,0.00204801452891696,0.03291357019590914,"(0.159274, 0.333408]"
2026-01,model_score,009,0.3334078518484495,0.6114009870808139,108526,0.09043833333333333,0.45380830400088457,0.1,0.0009609663094441753,0.03291357019590914,"(0.333408, 0.611401]"
2026-01,model_score,010,0.6114009870808139,0.9983048832626005,84646,0.07053833333333333,0.7648323606549631,0.1,0.01028253085137954,0.03291357019590914,"(0.611401, 0.998305]"
