segment,final_flag,score_version,decile,decile_int,n_samples,pct,bad,bad_rate,score_min,score_max,lower_bound,upper_bound
全客群,DEV-OOS,model_score,002,2,360002,0.10000055555555555,1169,0.0032472041821989877,0.0028139412002698852,0.0034244326816790216,"(0.002814, 0.003424]","(0.002814, 0.003424]"
全客群,DEV-OOS,model_score,001,1,360001,0.10000027777777777,718,0.001994438904336377,0.0008509916559955149,0.0028139386591525314,"(-inf, 0.002814]","(0.000851, 0.002814]"
全客群,DEV-OOS,gcard_v2,010,10,359867,0.10000022230484552,278035,0.7726048790247508,0.5946967196239507,0.9782531891831424,"(0.594697, 0.978253]","(0.594697, +inf)"
全客群,DEV-OOS,gcard_v2,009,9,359865,0.09999966654273172,175772,0.4884387200755839,0.3676735492061904,0.5946961079662413,"(0.367674, 0.594696]","(0.367674, 0.594696]"
全客群,DEV-OOS,gcard_v2,008,8,359867,0.10000022230484552,95618,0.2657037183181564,0.1940404834400852,0.3676722105497183,"(0.194040, 0.367672]","(0.194040, 0.367672]"
全客群,DEV-OOS,gcard_v2,007,7,359866,0.09999994442378862,44685,0.12417121928717911,0.0954410058821322,0.1940400153626524,"(0.095441, 0.194040]","(0.095441, 0.194040]"
全客群,DEV-OOS,gcard_v2,006,6,359866,0.09999994442378862,17520,0.04868478822672884,0.0481858084658813,0.0954409443533403,"(0.048186, 0.095441]","(0.048186, 0.095441]"
全客群,DEV-OOS,gcard_v2,005,5,359866,0.09999994442378862,7028,0.019529491532959492,0.0244004122959301,0.0481857292051006,"(0.024400, 0.048186]","(0.024400, 0.048186]"
全客群,DEV-OOS,gcard_v2,004,4,359866,0.09999994442378862,2902,0.008064112753080313,0.0131651134944246,0.0244003701877092,"(0.013165, 0.024400]","(0.013165, 0.024400]"
全客群,DEV-OOS,gcard_v2,003,3,359865,0.09999966654273172,1452,0.0040348464007336085,0.0078370040728228,0.0131650157646511,"(0.007837, 0.013165]","(0.007837, 0.013165]"
全客群,DEV-OOS,gcard_v2,002,2,359867,0.10000022230484552,842,0.0023397532977461116,0.0046972418604375,0.0078370007076539,"(0.004697, 0.007837]","(0.004697, 0.007837]"
全客群,DEV-OOS,gcard_v2,001,1,359867,0.10000022230484552,384,0.0010670608863830248,0.0014166848566419,0.0046972397951607,"(-inf, 0.004697]","(0.001417, 0.004697]"
全客群,DEV-OOS,gcard_v4,010,10,359992,0.09999997222161264,285092,0.7919398208849086,0.5265763442812049,0.9600034406523056,"(0.526576, 0.960003]","(0.526576, +inf)"
全客群,DEV-OOS,gcard_v4,009,9,359992,0.09999997222161264,170507,0.4736410809129092,0.2614691920706347,0.5265762619607165,"(0.261469, 0.526576]","(0.261469, 0.526576]"
全客群,DEV-OOS,gcard_v4,008,8,359882,0.09996941599551767,88606,0.24620847944604066,0.1292219392514031,0.2614686225296026,"(0.129222, 0.261469]","(0.129222, 0.261469]"
全客群,DEV-OOS,gcard_v4,007,7,360102,0.1000305284477076,41390,0.11493965598635943,0.0519262492307581,0.1292215553861721,"(0.051926, 0.129222]","(0.051926, 0.129222]"
全客群,DEV-OOS,gcard_v4,006,6,359869,0.099965804805161,23080,0.06413444892446973,0.0110305618529516,0.0519257863668607,"(0.011031, 0.051926]","(0.011031, 0.051926]"
全客群,DEV-OOS,gcard_v4,005,5,326727,0.09075949166662269,4117,0.012600733946077306,0.0095589605531197,0.0110305396928059,"(0.009559, 0.011031]","(0.009559, 0.011031]"
全客群,DEV-OOS,gcard_v4,004,4,384661,0.10685262259921816,3838,0.009977616654664756,0.0085543216598073,0.0095588978793485,"(0.008554, 0.009559]","(0.008554, 0.009559]"
全客群,DEV-OOS,gcard_v4,003,3,289054,0.08029453979684555,2257,0.007808229604157009,0.0080817829420156,0.0085542974042666,"(0.008082, 0.008554]","(0.008082, 0.008554]"
全客群,DEV-OOS,gcard_v4,002,2,342779,0.09521847840549834,3016,0.00879867203066699,0.0069183581344817,0.0080817014393398,"(0.006918, 0.008082]","(0.006918, 0.008082]"
全客群,DEV-OOS,gcard_v4,001,1,456863,0.12690917384020373,2996,0.00655776458150474,0.0002844970396971,0.006918278527243,"(-inf, 0.006918]","(0.000284, 0.006918]"
全客群,DEV-OOS,gcard_v5,010,10,360000,0.1,273265,0.7590694444444445,0.5409130454063416,0.9727686047554016,"(0.540913, 0.972769]","(0.540913, +inf)"
全客群,DEV-OOS,gcard_v5,009,9,360000,0.1,176089,0.4891361111111111,0.3026922941207886,0.5409122705459595,"(0.302692, 0.540912]","(0.302692, 0.540912]"
全客群,DEV-OOS,gcard_v5,008,8,360000,0.1,97840,0.2717777777777778,0.1553594022989273,0.30269208550453186,"(0.155359, 0.302692]","(0.155359, 0.302692]"
全客群,DEV-OOS,gcard_v5,007,7,360000,0.1,45363,0.12600833333333333,0.07468410581350327,0.1553592085838318,"(0.074684, 0.155359]","(0.074684, 0.155359]"
全客群,DEV-OOS,gcard_v5,006,6,360000,0.1,19634,0.05453888888888889,0.032735373824834824,0.07468406111001968,"(0.032735, 0.074684]","(0.032735, 0.074684]"
全客群,DEV-OOS,gcard_v5,005,5,360000,0.1,7185,0.019958333333333335,0.014161212369799614,0.03273512423038483,"(0.014161, 0.032735]","(0.014161, 0.032735]"
全客群,DEV-OOS,gcard_v5,004,4,359999,0.09999972222222223,2793,0.007758354884319123,0.00786445289850235,0.014161031693220139,"(0.007864, 0.014161]","(0.007864, 0.014161]"
全客群,DEV-OOS,gcard_v5,003,3,359958,0.09998833333333333,1554,0.004317170336539263,0.005349871702492237,0.007864385843276978,"(0.005350, 0.007864]","(0.005350, 0.007864]"
全客群,DEV-OOS,gcard_v5,002,2,360018,0.100005,843,0.0023415495891872073,0.003074472304433584,0.005349785555154085,"(0.003074, 0.005350]","(0.003074, 0.005350]"
全客群,DEV-OOS,gcard_v5,001,1,360025,0.10000694444444444,334,0.0009277133532393584,0.0016040656482800841,0.0030743933748453856,"(-inf, 0.003074]","(0.001604, 0.003074]"
全客群,DEV-OOS,gcard_v6,010,10,360000,0.1,289157,0.8032138888888889,0.5981140373629436,0.9779385364584652,"(0.598114, 0.977939]","(0.598114, +inf)"
全客群,DEV-OOS,gcard_v6,009,9,360000,0.1,175498,0.48749444444444445,0.3375339621306634,0.5981139511696975,"(0.337534, 0.598114]","(0.337534, 0.598114]"
全客群,DEV-OOS,gcard_v6,008,8,360000,0.1,93284,0.2591222222222222,0.1688870477462165,0.3375335174672367,"(0.168887, 0.337534]","(0.168887, 0.337534]"
全客群,DEV-OOS,gcard_v6,007,7,360000,0.1,41726,0.11590555555555555,0.071710123271934,0.1688866051009268,"(0.071710, 0.168887]","(0.071710, 0.168887]"
全客群,DEV-OOS,gcard_v6,006,6,360000,0.1,14636,0.040655555555555556,0.0296866558629908,0.0717098769611357,"(0.029687, 0.071710]","(0.029687, 0.071710]"
全客群,DEV-OOS,gcard_v6,005,5,359999,0.09999972222222223,5553,0.015425042847341242,0.0140679480045511,0.0296866316734835,"(0.014068, 0.029687]","(0.014068, 0.029687]"
全客群,DEV-OOS,gcard_v6,004,4,360001,0.10000027777777777,2538,0.007049980416721065,0.0093684193638786,0.0140679158623959,"(0.009368, 0.014068]","(0.009368, 0.014068]"
全客群,DEV-OOS,gcard_v6,003,3,360000,0.1,1408,0.003911111111111111,0.0068061623467752,0.0093684147239857,"(0.006806, 0.009368]","(0.006806, 0.009368]"
全客群,DEV-OOS,gcard_v6,002,2,359999,0.09999972222222223,742,0.002061116836435657,0.0048414193149551,0.0068061605893557,"(0.004841, 0.006806]","(0.004841, 0.006806]"
全客群,DEV-OOS,gcard_v6,001,1,360001,0.10000027777777777,358,0.0009944416821064386,0.0017432747333721,0.0048414081886138,"(-inf, 0.004841]","(0.001743, 0.004841]"
全客群,OOT,model_score,010,10,120000,0.1,84408,0.7034,0.5058911000233624,0.9979901119756859,"(0.505891, 0.997990]","(0.505891, +inf)"
全客群,OOT,model_score,009,9,120000,0.1,41712,0.3476,0.23023759402663266,0.5058904721424141,"(0.230238, 0.505890]","(0.230238, 0.505890]"
全客群,OOT,model_score,008,8,120000,0.1,17864,0.14886666666666667,0.08485415230890997,0.23023481384556907,"(0.084854, 0.230235]","(0.084854, 0.230235]"
全客群,OOT,model_score,007,7,120000,0.1,5813,0.04844166666666667,0.024245914563188167,0.08485267742156614,"(0.024246, 0.084853]","(0.024246, 0.084853]"
全客群,OOT,model_score,006,6,120000,0.1,1931,0.016091666666666667,0.0114331917911211,0.024245604217799265,"(0.011433, 0.024246]","(0.011433, 0.024246]"
全客群,OOT,model_score,005,5,120000,0.1,983,0.008191666666666667,0.0062085869025304136,0.011433174599231943,"(0.006209, 0.011433]","(0.006209, 0.011433]"
全客群,OOT,model_score,004,4,119999,0.09999916666666667,548,0.004566704722539354,0.003950950269532016,0.0062085629034705605,"(0.003951, 0.006209]","(0.003951, 0.006209]"
全客群,OOT,model_score,003,3,120000,0.1,379,0.0031583333333333333,0.00318195225447543,0.003950943078600983,"(0.003182, 0.003951]","(0.003182, 0.003951]"
全客群,OOT,model_score,002,2,119997,0.0999975,246,0.002050051251281282,0.0027245847523875246,0.003181942398144784,"(0.002725, 0.003182]","(0.002725, 0.003182]"
全客群,OOT,model_score,001,1,120004,0.10000333333333333,188,0.001566614446185127,0.0010937229708150407,0.0027245776164363704,"(-inf, 0.002725]","(0.001094, 0.002725]"
全客群,OOT,gcard_v2,010,10,119971,0.10000066683226334,80162,0.6681781430512373,0.4971835874152996,0.9744048490881494,"(0.497184, 0.974405]","(0.497184, +inf)"
全客群,OOT,gcard_v2,009,9,119970,0.09999983329193417,43058,0.3589063932649829,0.2597981524078138,0.4971810591796334,"(0.259798, 0.497181]","(0.259798, 0.497181]"
全客群,OOT,gcard_v2,008,8,119970,0.09999983329193417,18606,0.15508877219304826,0.1172523786669072,0.2597971748663404,"(0.117252, 0.259797]","(0.117252, 0.259797]"
全客群,OOT,gcard_v2,007,7,119970,0.09999983329193417,6915,0.05763940985246312,0.0561344000490039,0.1172523040155474,"(0.056134, 0.117252]","(0.056134, 0.117252]"
全客群,OOT,gcard_v2,006,6,119967,0.09999733267094661,2688,0.02240616169446598,0.0296218728188513,0.056134370124729,"(0.029622, 0.056134]","(0.029622, 0.056134]"
全客群,OOT,gcard_v2,005,5,119973,0.10000233391292171,1278,0.010652396789277587,0.0167177862430344,0.029621762657393,"(0.016718, 0.029622]","(0.016718, 0.029622]"
全客群,OOT,gcard_v2,004,4,119970,0.09999983329193417,617,0.005142952404767858,0.0101840397701256,0.0167177706752094,"(0.010184, 0.016718]","(0.010184, 0.016718]"
全客群,OOT,gcard_v2,003,3,119970,0.09999983329193417,313,0.0026089855797282653,0.0066810733437412,0.0101840100452309,"(0.006681, 0.010184]","(0.006681, 0.010184]"
全客群,OOT,gcard_v2,002,2,119970,0.09999983329193417,211,0.0017587730265899808,0.0042840742640891,0.0066810009863949,"(0.004284, 0.006681]","(0.004284, 0.006681]"
全客群,OOT,gcard_v2,001,1,119971,0.10000066683226334,74,0.0006168157304681965,0.0014166848566419,0.0042840722055027,"(-inf, 0.004284]","(0.001417, 0.004284]"
全客群,OOT,gcard_v4,010,10,119997,0.10000016667111122,82332,0.6861171529288232,0.4287307879614341,0.9575183905041684,"(0.428731, 0.957518]","(0.428731, +inf)"
全客群,OOT,gcard_v4,009,9,119993,0.09999683324888664,40499,0.3375113548290317,0.1694418658042618,0.4287289685184036,"(0.169442, 0.428729]","(0.169442, 0.428729]"
全客群,OOT,gcard_v4,008,8,120001,0.10000350009333582,17234,0.1436154698710844,0.0642087385030083,0.1694399224677361,"(0.064209, 0.169440]","(0.064209, 0.169440]"
全客群,OOT,gcard_v4,007,7,119833,0.09986349635990294,8235,0.06872063621873774,0.0122945888950324,0.0642069209202833,"(0.012295, 0.064207]","(0.012295, 0.064207]"
全客群,OOT,gcard_v4,006,6,118610,0.09884430251473372,1663,0.014020740241126381,0.0098764567241127,0.0122945792586654,"(0.009876, 0.012295]","(0.009876, 0.012295]"
全客群,OOT,gcard_v4,005,5,110650,0.09221079228779434,898,0.008115680072300045,0.0090633111830526,0.0098759287325294,"(0.009063, 0.009876]","(0.009063, 0.009876]"
全客群,OOT,gcard_v4,004,4,130877,0.10906707512200325,1060,0.008099207652987156,0.0082037636004204,0.00906325440952,"(0.008204, 0.009063]","(0.008204, 0.009063]"
全客群,OOT,gcard_v4,003,3,109535,0.09128160084268915,557,0.005085132606016342,0.007717023149066,0.0082032716087435,"(0.007717, 0.008203]","(0.007717, 0.008203]"
全客群,OOT,gcard_v4,002,2,73455,0.061214132376863385,615,0.008372472942617929,0.0069183065216622,0.007716790635649,"(0.006918, 0.007717]","(0.006918, 0.007717]"
全客群,OOT,gcard_v4,001,1,177017,0.14751810048267955,979,0.005530542264302299,0.0002867512803744,0.006918278527243,"(-inf, 0.006918]","(0.000287, 0.006918]"
全客群,OOT,gcard_v5,010,10,120000,0.1,80047,0.6670583333333333,0.4424205720424652,0.9691522717475891,"(0.442421, 0.969152]","(0.442421, +inf)"
全客群,OOT,gcard_v5,009,9,120000,0.1,42469,0.3539083333333333,0.20015396177768707,0.4424188435077667,"(0.200154, 0.442419]","(0.200154, 0.442419]"
全客群,OOT,gcard_v5,008,8,120000,0.1,18692,0.15576666666666666,0.08673327416181564,0.20015200972557068,"(0.086733, 0.200152]","(0.086733, 0.200152]"
全客群,OOT,gcard_v5,007,7,120000,0.1,7521,0.062675,0.03732313588261604,0.08673322200775146,"(0.037323, 0.086733]","(0.037323, 0.086733]"
全客群,OOT,gcard_v5,006,6,120000,0.1,2976,0.0248,0.01688973233103752,0.03732284530997276,"(0.016890, 0.037323]","(0.016890, 0.037323]"
全客群,OOT,gcard_v5,005,5,119981,0.09998416666666667,1129,0.009409823222010151,0.009016592986881733,0.016889439895749092,"(0.009017, 0.016889]","(0.009017, 0.016889]"
全客群,OOT,gcard_v5,004,4,119418,0.099515,663,0.005551926845199217,0.00605841213837266,0.009016397409141064,"(0.006058, 0.009016]","(0.006058, 0.009016]"
全客群,OOT,gcard_v5,003,3,120597,0.1004975,326,0.002703218156338881,0.004298041108995676,0.00605836883187294,"(0.004298, 0.006058]","(0.004298, 0.006058]"
全客群,OOT,gcard_v5,002,2,111737,0.09311416666666666,169,0.0015124801990388144,0.002681256039068103,0.004298016428947449,"(0.002681, 0.004298]","(0.002681, 0.004298]"
全客群,OOT,gcard_v5,001,1,128267,0.10688916666666666,80,0.0006236990028612192,0.0016040656482800841,0.0026812176220119,"(-inf, 0.002681]","(0.001604, 0.002681]"
全客群,OOT,gcard_v6,010,10,120000,0.1,83539,0.6961583333333333,0.4925032354379727,0.9748809948936792,"(0.492503, 0.974881]","(0.492503, +inf)"
全客群,OOT,gcard_v6,009,9,120000,0.1,42057,0.350475,0.2299910588365463,0.4925008686961963,"(0.229991, 0.492501]","(0.229991, 0.492501]"
全客群,OOT,gcard_v6,008,8,120000,0.1,18198,0.15165,0.0929604872781471,0.2299881942659476,"(0.092960, 0.229988]","(0.092960, 0.229988]"
全客群,OOT,gcard_v6,007,7,120000,0.1,5943,0.049525,0.0356307966416834,0.0929596820710466,"(0.035631, 0.092960]","(0.035631, 0.092960]"
全客群,OOT,gcard_v6,006,6,120000,0.1,2181,0.018175,0.0165775996775767,0.0356305345380617,"(0.016578, 0.035631]","(0.016578, 0.035631]"
全客群,OOT,gcard_v6,005,5,120000,0.1,1015,0.008458333333333333,0.0106930420926619,0.0165772860506838,"(0.010693, 0.016577]","(0.010693, 0.016577]"
全客群,OOT,gcard_v6,004,4,120000,0.1,522,0.00435,0.008219342542074,0.0106929871132129,"(0.008219, 0.010693]","(0.008219, 0.010693]"
全客群,OOT,gcard_v6,003,3,120000,0.1,343,0.0028583333333333334,0.0062822571034031,0.0082193405192865,"(0.006282, 0.008219]","(0.006282, 0.008219]"
全客群,OOT,gcard_v6,002,2,120000,0.1,169,0.0014083333333333333,0.0046544463137656,0.0062822468692577,"(0.004654, 0.006282]","(0.004654, 0.006282]"
全客群,OOT,gcard_v6,001,1,120000,0.1,105,0.000875,0.0019034522694366,0.0046544290245506,"(-inf, 0.004654]","(0.001903, 0.004654]"
全客群,OOT-OOS,model_score,010,10,120000,0.1,87123,0.726025,0.5340924044995133,0.9980120051416576,"(0.534092, 0.998012]","(0.534092, +inf)"
全客群,OOT-OOS,model_score,009,9,120000,0.1,46821,0.390175,0.27415782825264007,0.5340880683506789,"(0.274158, 0.534088]","(0.274158, 0.534088]"
全客群,OOT-OOS,model_score,008,8,120000,0.1,22861,0.19050833333333334,0.11675694262832959,0.2741543842484515,"(0.116757, 0.274154]","(0.116757, 0.274154]"
全客群,OOT-OOS,model_score,007,7,120000,0.1,9236,0.07696666666666667,0.03678673755003021,0.1167568536008813,"(0.036787, 0.116757]","(0.036787, 0.116757]"
全客群,OOT-OOS,model_score,006,6,120000,0.1,2729,0.022741666666666667,0.013567008648850003,0.03678639396884098,"(0.013567, 0.036786]","(0.013567, 0.036786]"
全客群,OOT-OOS,model_score,005,5,120000,0.1,1220,0.010166666666666666,0.007158725224415289,0.01356700005568024,"(0.007159, 0.013567]","(0.007159, 0.013567]"
全客群,OOT-OOS,model_score,004,4,120000,0.1,600,0.005,0.004202475335936826,0.0071586162960378275,"(0.004202, 0.007159]","(0.004202, 0.007159]"
全客群,OOT-OOS,model_score,003,3,120000,0.1,383,0.003191666666666667,0.0032668401263999777,0.004202443563399138,"(0.003267, 0.004202]","(0.003267, 0.004202]"
全客群,OOT-OOS,model_score,002,2,120000,0.1,295,0.002458333333333333,0.0027552458206394335,0.0032668398708876776,"(0.002755, 0.003267]","(0.002755, 0.003267]"
全客群,OOT-OOS,model_score,001,1,120000,0.1,210,0.00175,0.0010221096760150053,0.0027552405174134406,"(-inf, 0.002755]","(0.001022, 0.002755]"
全客群,OOT-OOS,gcard_v2,010,10,119951,0.09999991663269449,82273,0.6858884044318097,0.5159257054541986,0.9783411382310312,"(0.515926, 0.978341]","(0.515926, +inf)"
全客群,OOT-OOS,gcard_v2,009,9,119951,0.09999991663269449,47707,0.3977207359671866,0.2956736867358689,0.5159237046203347,"(0.295674, 0.515924]","(0.295674, 0.515924]"
全客群,OOT-OOS,gcard_v2,008,8,119951,0.09999991663269449,23897,0.19922301606489318,0.1482022472851888,0.2956726453504396,"(0.148202, 0.295673]","(0.148202, 0.295673]"
全客群,OOT-OOS,gcard_v2,007,7,119951,0.09999991663269449,10233,0.0853098348492301,0.0691399083464997,0.1482021952045144,"(0.069140, 0.148202]","(0.069140, 0.148202]"
全客群,OOT-OOS,gcard_v2,006,6,119951,0.09999991663269449,3954,0.03296346007953248,0.0353575748671384,0.0691397840814244,"(0.035358, 0.069140]","(0.035358, 0.069140]"
全客群,OOT-OOS,gcard_v2,005,5,119951,0.09999991663269449,1692,0.014105759851939542,0.0190188125253013,0.0353575392735586,"(0.019019, 0.035358]","(0.019019, 0.035358]"
全客群,OOT-OOS,gcard_v2,004,4,119950,0.09999908295963938,755,0.006294289287203002,0.0110621405130631,0.0190185361673644,"(0.011062, 0.019019]","(0.011062, 0.019019]"
全客群,OOT-OOS,gcard_v2,003,3,119952,0.10000075030574959,418,0.0034847272242230225,0.0070179800311788,0.0110621345501832,"(0.007018, 0.011062]","(0.007018, 0.011062]"
全客群,OOT-OOS,gcard_v2,002,2,119951,0.09999991663269449,199,0.001659010762728114,0.0044095564648615,0.007017931428786,"(0.004410, 0.007018]","(0.004410, 0.007018]"
全客群,OOT-OOS,gcard_v2,001,1,119952,0.10000075030574959,84,0.0007002801120448179,0.0014166848566419,0.0044094938202009,"(-inf, 0.004409]","(0.001417, 0.004409]"
全客群,OOT-OOS,gcard_v4,010,10,119998,0.10000016666972228,84568,0.7047450790846514,0.4517718524859229,0.958109667287269,"(0.451772, 0.958110]","(0.451772, +inf)"
全客群,OOT-OOS,gcard_v4,009,9,119998,0.10000016666972228,44933,0.3744479074651244,0.2019268507821933,0.4517702821136561,"(0.201927, 0.451770]","(0.201927, 0.451770]"
全客群,OOT-OOS,gcard_v4,008,8,119998,0.10000016666972228,22399,0.18666144435740595,0.092932049985483,0.2019258918534528,"(0.092932, 0.201926]","(0.092932, 0.201926]"
全客群,OOT-OOS,gcard_v4,007,7,119996,0.0999984999724995,12203,0.1016950565018834,0.0162091078559304,0.0929317840899599,"(0.016209, 0.092932]","(0.016209, 0.092932]"
全客群,OOT-OOS,gcard_v4,006,6,119940,0.09995183245026158,2936,0.02447890611972653,0.010295329312061,0.0162086628297944,"(0.010295, 0.016209]","(0.010295, 0.016209]"
全客群,OOT-OOS,gcard_v4,005,5,120053,0.10004600084334879,1092,0.009095982607681607,0.0092468349667623,0.0102951619070094,"(0.009247, 0.010295]","(0.009247, 0.010295]"
全客群,OOT-OOS,gcard_v4,004,4,119438,0.0995334914473432,1021,0.00854836819102798,0.0083044929610491,0.0092467537243842,"(0.008304, 0.009247]","(0.008304, 0.009247]"
全客群,OOT-OOS,gcard_v4,003,3,119379,0.09948432387927111,690,0.005779911039630086,0.0078459326558966,0.0083043167583564,"(0.007846, 0.008304]","(0.007846, 0.008304]"
全客群,OOT-OOS,gcard_v4,002,2,74715,0.06226364150009417,641,0.008579267884628254,0.0069184192968944,0.0078455886357158,"(0.006918, 0.007846]","(0.006918, 0.007846]"
全客群,OOT-OOS,gcard_v4,001,1,166463,0.1387217098980148,995,0.005977304265812823,0.0002678909083365,0.006918278527243,"(-inf, 0.006918]","(0.000268, 0.006918]"
全客群,OOT-OOS,gcard_v5,010,10,120000,0.1,82234,0.6852833333333334,0.4686664342880249,0.9684118628501892,"(0.468666, 0.968412]","(0.468666, +inf)"
全客群,OOT-OOS,gcard_v5,009,9,120000,0.1,46980,0.3915,0.2333674132823944,0.4686647653579712,"(0.233367, 0.468665]","(0.233367, 0.468665]"
全客群,OOT-OOS,gcard_v5,008,8,120000,0.1,24310,0.20258333333333334,0.10959074646234512,0.23336683213710785,"(0.109591, 0.233367]","(0.109591, 0.233367]"
全客群,OOT-OOS,gcard_v5,007,7,120000,0.1,10720,0.08933333333333333,0.048630621284246445,0.1095903217792511,"(0.048631, 0.109590]","(0.048631, 0.109590]"
全客群,OOT-OOS,gcard_v5,006,6,120000,0.1,4182,0.03485,0.021472033113241196,0.04862991347908974,"(0.021472, 0.048630]","(0.021472, 0.048630]"
全客群,OOT-OOS,gcard_v5,005,5,120000,0.1,1561,0.013008333333333334,0.01023169606924057,0.021471833810210228,"(0.010232, 0.021472]","(0.010232, 0.021472]"
全客群,OOT-OOS,gcard_v5,004,4,119794,0.09982833333333334,831,0.006936908359350218,0.006449734326452017,0.01023168209940195,"(0.006450, 0.010232]","(0.006450, 0.010232]"
全客群,OOT-OOS,gcard_v5,003,3,120173,0.10014416666666667,360,0.002995681226232182,0.004471163731068373,0.006449547596275806,"(0.004471, 0.006450]","(0.004471, 0.006450]"
全客群,OOT-OOS,gcard_v5,002,2,117999,0.0983325,220,0.0018644225798523715,0.002681256039068103,0.004471130203455687,"(0.002681, 0.004471]","(0.002681, 0.004471]"
全客群,OOT-OOS,gcard_v5,001,1,122034,0.101695,80,0.0006555550092597145,0.0016040656482800841,0.0026812176220119,"(-inf, 0.002681]","(0.001604, 0.002681]"
全客群,OOT-OOS,gcard_v6,010,10,120000,0.1,85919,0.7159916666666667,0.517222506201205,0.9753722861871714,"(0.517223, 0.975372]","(0.517223, +inf)"
全客群,OOT-OOS,gcard_v6,009,9,120000,0.1,47006,0.39171666666666666,0.2668717982829434,0.5172168529264686,"(0.266872, 0.517217]","(0.266872, 0.517217]"
全客群,OOT-OOS,gcard_v6,008,8,120000,0.1,23485,0.19570833333333335,0.1246367606989579,0.2668717149315342,"(0.124637, 0.266872]","(0.124637, 0.266872]"
全客群,OOT-OOS,gcard_v6,007,7,120000,0.1,9397,0.07830833333333333,0.0480616029499381,0.1246363079898797,"(0.048062, 0.124636]","(0.048062, 0.124636]"
全客群,OOT-OOS,gcard_v6,006,6,120000,0.1,3042,0.02535,0.0205708244016472,0.048061299500715,"(0.020571, 0.048061]","(0.020571, 0.048061]"
全客群,OOT-OOS,gcard_v6,005,5,120000,0.1,1354,0.011283333333333333,0.0116534657376433,0.020570665149749,"(0.011653, 0.020571]","(0.011653, 0.020571]"
全客群,OOT-OOS,gcard_v6,004,4,120000,0.1,612,0.0051,0.008620988857769,0.0116533963318943,"(0.008621, 0.011653]","(0.008621, 0.011653]"
全客群,OOT-OOS,gcard_v6,003,3,120000,0.1,358,0.0029833333333333335,0.0064972141554128,0.0086209590163469,"(0.006497, 0.008621]","(0.006497, 0.008621]"
全客群,OOT-OOS,gcard_v6,002,2,120000,0.1,200,0.0016666666666666668,0.0047637232824302,0.0064972014617064,"(0.004764, 0.006497]","(0.004764, 0.006497]"
全客群,OOT-OOS,gcard_v6,001,1,120000,0.1,105,0.000875,0.0020560440993358,0.0047637072283581,"(-inf, 0.004764]","(0.002056, 0.004764]"
老户次新,DEV,model_score,010,10,118462,0.09999991558481573,109988,0.9284665124681333,0.8466835516972778,0.9983048832626005,"(0.846684, 0.998305]","(0.846684, +inf)"
老户次新,DEV,model_score,009,9,118462,0.09999991558481573,93178,0.7865644679306444,0.707506129968666,0.8466831692231582,"(0.707506, 0.846683]","(0.707506, 0.846683]"
老户次新,DEV,model_score,008,8,118462,0.09999991558481573,76900,0.6491533149870845,0.5795056669208873,0.7075058618101618,"(0.579506, 0.707506]","(0.579506, 0.707506]"
老户次新,DEV,model_score,007,7,118462,0.09999991558481573,62201,0.5250713308909186,0.4662063830420867,0.5795050335762979,"(0.466206, 0.579505]","(0.466206, 0.579505]"
老户次新,DEV,model_score,006,6,118462,0.09999991558481573,48973,0.4134068308824771,0.3667027311231717,0.4662061016536135,"(0.366703, 0.466206]","(0.366703, 0.466206]"
老户次新,DEV,model_score,005,5,118462,0.09999991558481573,37824,0.31929226249767856,0.2787418799388173,0.3667024796357804,"(0.278742, 0.366702]","(0.278742, 0.366702]"
老户次新,DEV,model_score,004,4,118462,0.09999991558481573,27343,0.23081663318194864,0.20267924282539088,0.2787416276123292,"(0.202679, 0.278742]","(0.202679, 0.278742]"
老户次新,DEV,model_score,003,3,118462,0.09999991558481573,19832,0.16741233475713732,0.14277741298676785,0.20267831942506606,"(0.142777, 0.202678]","(0.142777, 0.202678]"
老户次新,DEV,model_score,002,2,118462,0.09999991558481573,13511,0.11405345173979842,0.09572960643966894,0.14277577522445034,"(0.095730, 0.142776]","(0.095730, 0.142776]"
老户次新,DEV,model_score,001,1,118463,0.1000007597366584,6901,0.05825447608113926,0.0024592989530784846,0.09572864765980257,"(-inf, 0.095729]","(0.002459, 0.095729]"
老户次新,DEV,gcard_v2,010,10,118366,0.10000016896772547,104197,0.8802950171501952,0.7914676976222988,0.9761025237263756,"(0.791468, 0.976103]","(0.791468, +inf)"
老户次新,DEV,gcard_v2,009,9,118366,0.10000016896772547,87356,0.7380159843198215,0.6641211376239509,0.7914671195812883,"(0.664121, 0.791467]","(0.664121, 0.791467]"
老户次新,DEV,gcard_v2,008,8,118366,0.10000016896772547,73859,0.6239883074531538,0.5641155656770835,0.6641210172277927,"(0.564116, 0.664121]","(0.564116, 0.664121]"
老户次新,DEV,gcard_v2,007,7,118365,0.09999932412909811,61486,0.5194609893127191,0.4738398079199202,0.56411519649997,"(0.473840, 0.564115]","(0.473840, 0.564115]"
老户次新,DEV,gcard_v2,006,6,118366,0.10000016896772547,50153,0.4237112008515959,0.3877729157235882,0.4738394178453498,"(0.387773, 0.473839]","(0.387773, 0.473839]"
老户次新,DEV,gcard_v2,005,5,118366,0.10000016896772547,39965,0.33763918692867884,0.3052679259935066,0.3877728734996269,"(0.305268, 0.387773]","(0.305268, 0.387773]"
